scenario_id,subtype,seed,truth_decay_rate_per_s,truth_frequency_hz,decay_rate_per_s,dominant_frequency_hz,damping_ratio,quality_factor,confidence_tier,uncertainty_fraction,lower_bound_per_s,upper_bound_per_s,estimator_count,estimator_names,estimator_spread_fraction,selected_input_model,impulse_fit_r2,reconstruction_r2,nonlinear_alpha,decrement_alpha,esprit_alpha,classification_unchanged,accepted_decay_rate_per_s,accepted_damping_ratio,accepted_quality_factor,accepted_lower_bound_per_s,accepted_upper_bound_per_s,damping_status,event_frequency_mad_fraction,event_shift_mad_samples,secondary_peak_ratio,accepted_relative_error,truth_inside_final_interval,candidate_relative_error,event_count_stationarity,frequency_relative_error
123,missing_edges,1311892371,4176.821118457249,16148.499537237434,4365.284602542735,16541.936061411812,0.04196272203848109,11.915337607066691,high,0.35,2837.434991652778,5893.134213432693,3,"nonlinear_deconvolved_fit,logarithmic_decrement,cadzow_esprit",0.09552290684686307,combined,0.9886288087806656,0.6919063979469187,5600.025795646902,3948.299928094,4365.284602542735,True,4365.284602542735,0.04196272203848109,11.915337607066691,2182.6423012713676,6547.926903814103,accepted_stationary_single_mode,0.0,0.0,0.020420449812530286,0.04512127255167128,1,0.04512127255167128,185.0,0.024363658262313348
137,standard,176468804,6299.434987459765,15324.274971744953,6360.980687336318,15325.639812735331,0.06591436890321221,7.585599442424965,high,0.35,4134.637446768606,8587.32392790403,3,"nonlinear_deconvolved_fit,logarithmic_decrement,cadzow_esprit",0.043702557335188824,combined,0.9999293057790977,0.9369224474034159,6360.980687336318,8676.315914673582,6638.971810532662,True,6360.980687336318,0.06591436890321221,7.585599442424965,3180.490343668159,9541.471031004476,accepted_stationary_single_mode,0.0,0.0,0.08999142103276662,0.009770034931556811,1,0.009770034931556811,76.0,8.906398461882062e-05
139,missing_edges,1794310199,9447.264537169001,12525.741287650704,9436.778259653825,12500.23457739075,0.11929256040931695,4.1913762122667055,high,0.35,6133.905868774987,12739.650650532665,3,"nonlinear_deconvolved_fit,logarithmic_decrement,cadzow_esprit",0.003339864605094781,combined,0.9985501811274579,0.5862858629151232,9436.778259653825,9293.737853390612,9468.295821349371,True,9436.778259653825,0.11929256040931695,4.1913762122667055,4718.389129826913,14155.167389480739,accepted_stationary_single_mode,0.0,0.0,0.036990694774308545,0.0011099802989446427,1,0.0011099802989446427,50.0,0.0020363433727553096
147,missing_edges,1146880205,4246.625266513527,15256.343427182772,4737.4684748583195,15295.112239806798,0.049236451188775475,10.15507795399328,high,0.35,3079.354508657908,6395.582441058732,3,"nonlinear_deconvolved_fit,logarithmic_decrement,cadzow_esprit",0.041940717118006864,combined,0.9984449330306133,0.46750926295975903,4737.4684748583195,4538.775649698811,5141.343926066812,True,4737.4684748583195,0.049236451188775475,10.15507795399328,2368.7342374291597,7106.202712287479,accepted_stationary_single_mode,0.0,0.0,0.0069524723736234025,0.11558429989462525,1,0.11558429989462525,111.0,0.0025411601940574188
149,rising_only,756537482,9875.11588750588,21675.49719440016,9833.214318048946,21668.60131682682,0.07203689385835027,6.940887831493331,high,0.35,6391.589306731815,13274.839329366077,3,"nonlinear_deconvolved_fit,logarithmic_decrement,cadzow_esprit",0.004166039552165776,rising,0.9999051741414553,0.8927726202822103,9833.214318048946,10753.091541715285,9874.17987782286,True,9833.214318048946,0.07203689385835027,6.940887831493331,4916.607159024473,14749.82147707342,accepted_stationary_single_mode,0.005000000000000036,0.0,0.08773968448803865,0.0042431471118176585,1,0.0042431471118176585,90.0,0.00031814160992451804
156,amplitude_jitter,66375358,6637.427745808698,8482.586384833256,6393.55287087604,8446.813859361853,0.11960264690411171,4.180509486557282,high,0.35,4155.809366069427,8631.296375682656,3,"nonlinear_deconvolved_fit,logarithmic_decrement,cadzow_esprit",0.014897229261531798,combined,0.9967481432039367,0.7777459320958727,6393.55287087604,6503.430616207363,6598.676839120528,True,6393.55287087604,0.11960264690411171,4.180509486557282,3196.77643543802,9590.32930631406,accepted_stationary_single_mode,0.0,0.0,0.01050152881046725,0.036742377359460704,1,0.036742377359460704,49.0,0.004217171962476339
157,rising_only,1729766919,7197.482368089617,21717.77720343809,6048.7483215747725,21514.678529588316,0.04470091915378799,11.185452323246682,high,0.35,3931.686409023602,8165.810234125944,3,"nonlinear_deconvolved_fit,logarithmic_decrement,cadzow_esprit",0.07470094976049842,rising,0.9696137664709699,0.8757528036031739,6048.7483215747725,7706.339583061138,6500.595566058629,True,6048.7483215747725,0.04470091915378799,11.185452323246682,3024.3741607873862,9073.12248236216,accepted_stationary_single_mode,0.0,0.0,0.05499930899580862,0.15960220362717553,1,0.15960220362717553,84.0,0.009351724715990823
162,weak_noisy,2105932851,6490.531868693908,19915.094443780563,4556.178014054446,19636.370914524756,0.03690316937481506,13.54897176775364,high,0.35,2961.51570913539,6150.840318973503,3,"nonlinear_deconvolved_fit,logarithmic_decrement,cadzow_esprit",0.05883784683961919,combined,0.9818854745234351,0.800149259545681,4556.178014054446,4288.10230988947,6359.955357334828,True,4556.178014054446,0.03690316937481506,13.54897176775364,2278.089007027223,6834.267021081669,accepted_stationary_single_mode,0.009999999999999993,0.0,0.0178120614062913,0.29802701747287047,1,0.29802701747287047,156.0,0.013995591637420117
182,two_mode,1935170241,4143.763595244993,18661.22192974708,4461.300389344621,18481.704968187394,0.038390104745112355,13.024189522787315,high,0.35,2899.8452530740037,6022.755525615239,3,"nonlinear_deconvolved_fit,logarithmic_decrement,cadzow_esprit",0.22358761791276274,combined,0.9671376971701021,0.8381652217032651,4461.300389344621,7562.542643579665,3463.8088624977763,True,4461.300389344621,0.038390104745112355,13.024189522787315,2230.6501946723106,6691.950584016931,accepted_stationary_single_mode,0.0,0.0,0.0562657380921759,0.0766300458028071,1,0.0766300458028071,85.0,0.009619786005198592
185,standard,429204016,6920.828498710242,7778.339792899167,6789.012108603716,7779.3560107340345,0.13757320832214878,3.6344285787765687,high,0.35,4412.857870592416,9165.166346615017,3,"nonlinear_deconvolved_fit,logarithmic_decrement,cadzow_esprit",0.0021397505001832656,combined,0.9997817479963874,0.9235062663647716,6789.012108603716,5767.730629867853,6803.538900658851,True,6789.012108603716,0.13757320832214878,3.6344285787765687,3394.506054301858,10183.518162905573,accepted_stationary_single_mode,0.0,0.0,0.005024722850223059,0.019046330960388717,1,0.019046330960388717,56.0,0.00013064713832571976
