frequency_hz,psd_v2_per_hz
9531.249999999727,1.885687937766792e-07
9550.781249999727,1.5723886113070583e-07
9570.312499999727,1.8938649157616622e-07
9589.843749999725,1.8390661039804653e-07
9609.374999999725,1.4031668749149436e-07
9628.906249999725,7.005537188834548e-08
9648.437499999725,8.303723689987384e-08
9667.968749999724,7.323586229214717e-08
9687.499999999724,9.54934611239093e-09
9707.031249999724,1.324889412725253e-08
9726.562499999722,4.000267871854579e-08
9746.093749999722,9.090363709874976e-08
9765.624999999722,9.665535948873125e-08
9785.15624999972,1.0369054363699998e-07
9804.68749999972,9.72036675369146e-08
9824.21874999972,6.927396669848703e-08
9843.749999999718,8.223370326624204e-08
9863.281249999718,6.502417101705302e-08
9882.812499999718,3.2519520136595235e-08
9902.343749999718,2.5513778412479172e-08
9921.874999999716,1.0272045442779853e-07
9941.406249999716,2.248080162166991e-07
9960.937499999716,1.5083014229921634e-07
9980.468749999714,6.925373336990445e-08
9999.999999999714,7.631082610067672e-09
