time_s,vector_median_delta_y,vector_mad_delta_y
0.0137939453125,-0.006544708439231196,0.019267561607265525
0.0140380859375,-0.007784031985789017,0.01841955446327091
0.0142822265625,-0.00015733467152777292,0.021066197906454295
0.0145263671875,-0.010326042612060788,0.01722714128443981
0.0147705078125,0.011509272820416274,0.018511097738420378
0.0150146484375,-0.005752808673425491,0.016935716075401352
0.0152587890625,-0.005707690065314165,0.01608560658198889
0.0155029296875,0.007486706425043541,0.01620128413593261
0.0157470703125,-0.01680384093549771,0.024000344504385002
0.0159912109375,0.0006632295875109284,0.02018411217912458
0.0162353515625,0.006398865831161178,0.019962217244930656
0.0164794921875,0.005719523438349035,0.017270992180795357
0.0167236328125,-0.0009051317313186341,0.017149726768031386
0.0169677734375,0.007649621234559825,0.023155581848989457
0.0172119140625,-0.006510905035590594,0.027117729014776538
0.0174560546875,-0.001442195649680393,0.028458916731873833
0.0177001953125,-0.0009487001965127612,0.016130370841160313
0.0179443359375,-0.001058870619074585,0.015104839987963577
0.0181884765625,0.011390737543837771,0.020237725188186957
0.0184326171875,-0.011784200136723832,0.01701317923833775
0.0186767578125,-0.00235801070290545,0.01507167756057174
0.0189208984375,-0.00042520754279709236,0.01931584678303208
0.0191650390625,0.002093195697450763,0.01313747587522716
0.0194091796875,-0.006075625095970028,0.01941322224927883
0.0196533203125,0.00670367294805433,0.018527946974113276
0.0198974609375,-0.002485451434546919,0.013455324452270278
0.0201416015625,-0.0029352681293795535,0.01337850890242702
0.0203857421875,-0.000579315561041658,0.02313790693891076
0.0206298828125,0.010171904353064917,0.025807757160787207
0.0208740234375,0.006576977215798856,0.021110832842766845
0.0211181640625,0.005450157969533256,0.023044890893656488
0.0213623046875,-0.007769414335202306,0.01871024118599206
0.0216064453125,-0.0046699643668940555,0.01488032195761441
0.0218505859375,0.010546142221638667,0.014540716314329724
0.0220947265625,-0.009259083936991437,0.015810212410756867
0.0223388671875,-0.002816030088645371,0.01978997189259
0.0225830078125,0.019316878266641996,0.01915782202636724
0.0228271484375,-0.0025700720939754278,0.017504945331700064
0.0230712890625,0.004431342844366588,0.020368551671621243
0.0233154296875,0.00588260736881881,0.014313357464569937
0.0235595703125,-0.004627841881126025,0.0174320519631268
0.0238037109375,0.008831304543585265,0.02156815482950923
0.0240478515625,0.006027862476215829,0.023678997095264227
0.0242919921875,-0.0028186277766781564,0.022519913379438875
0.0245361328125,0.009515730187140775,0.023960294141270363
0.0247802734375,-0.000936607861829912,0.012515413165841972
0.0250244140625,-0.009679561823022688,0.01500369094998251
0.0252685546875,0.002804646301941993,0.017426168911326655
0.0255126953125,-0.0007997298271071457,0.017139770057925795
0.0257568359375,-0.0030767878131848147,0.020385972136075774
0.0260009765625,-0.015219269816819252,0.017410924540147258
0.0262451171875,0.005296087263952538,0.01444409276722695
0.0264892578125,-0.0013769760085738658,0.01521480170356716
0.0267333984375,0.0032855045534966043,0.01878196994797834
0.0269775390625,0.014071456352820314,0.017186565759745802
0.0272216796875,-0.01400972166656392,0.02498699308755135
0.0274658203125,-0.007108247135507333,0.01753742587371549
0.0277099609375,-0.0033095570567912534,0.02060520507228026
0.0279541015625,-0.002333282543576086,0.01611819562597104
0.0281982421875,-0.003785065050004782,0.017988175066668444
0.0284423828125,9.40856161730369e-06,0.015889351079777594
0.0286865234375,0.015015872490310158,0.022776473589344644
0.0289306640625,-0.00840657592053868,0.023485073661439815
0.0291748046875,-0.0008772248387257757,0.02157297954614838
0.0294189453125,-0.0005418058669472078,0.013187894129383867
0.0296630859375,-0.00557602335001442,0.019733354891435545
0.0299072265625,-0.0008675378894778055,0.019197818880942453
0.0301513671875,-0.0009485217040450782,0.021070858832465744
0.0303955078125,0.007537176070248109,0.016345090226568743
0.0306396484375,-0.014200578161265957,0.017314281994241607
0.0308837890625,-0.0012822224109874936,0.017429389298122797
0.0311279296875,0.003245070677978662,0.01960749196775948
0.0313720703125,0.0029252362927074463,0.01802256974368207
0.0316162109375,-0.004278613707561045,0.014073444396045704
0.0318603515625,0.005188484086259659,0.022250475939978327
0.0321044921875,0.003065269308788525,0.022427682449846435
0.0323486328125,-0.0001574490059084166,0.017866212321373063
0.0325927734375,-0.007167920533152298,0.022331847518387973
0.0328369140625,0.014741723448449602,0.02735259381000099
0.0330810546875,-0.005306735467367089,0.018347928515045527
0.0333251953125,-0.007835972647750176,0.021360731632622174
0.0335693359375,-0.009340672897665804,0.019628807074033694
0.0338134765625,0.009163461239916869,0.02172335506010341
0.0340576171875,-0.009725667466944815,0.01691765285815744
0.0343017578125,0.013920802316487464,0.020711509861590274
0.0345458984375,-0.003799363569033057,0.019284181988845288
0.0347900390625,0.003852860224868887,0.01639205628080337
0.0350341796875,-0.007065834375524691,0.024746156162952
0.0352783203125,0.009518398263709826,0.017862709922200168
0.0355224609375,0.0008252504024084395,0.015371753211114558
0.0357666015625,-0.0021264042497526198,0.02305380999099027
0.0360107421875,0.013470896460917967,0.012238988641049359
0.0362548828125,-0.00036386030705854583,0.016584131084945566
0.0364990234375,-0.012729725065077767,0.020918014203678007
0.0367431640625,-0.0021511084705125305,0.019453930240840238
0.0369873046875,0.0005791727617134729,0.022015708460365303
0.0372314453125,0.01170313142985761,0.016610005956158986
0.0374755859375,0.00011147371289702002,0.010740056390019752
0.0377197265625,0.0033867419747100197,0.014340265129429569
0.0379638671875,0.008699427530307051,0.017220348890328807
0.0382080078125,-0.006605406662299355,0.013707430499207952
0.0384521484375,0.0002888379109281247,0.018669995257609626
0.0386962890625,-0.0017011868733031697,0.014237747790330109
0.0389404296875,0.006257692242004429,0.018164590529183684
0.0391845703125,0.003115866198270232,0.021294542498915728
0.0394287109375,-0.003904574942632452,0.02108384498434502
0.0396728515625,0.007413169160862798,0.024791661163027574
0.0399169921875,-0.014421333997267336,0.017437898276810398
0.0401611328125,0.005024816640734592,0.02078845921953821
0.0404052734375,0.005539085711245281,0.016194697068844317
0.0406494140625,0.007389738050050776,0.012568738214459613
0.0408935546875,-0.006715150662700967,0.01550906871442223
0.0411376953125,0.01037208080637668,0.014479266285768115
0.0413818359375,-0.012147118778578336,0.015759590888081255
0.0416259765625,0.00016917258504632604,0.018901195680606397
0.0418701171875,-0.011068028618086553,0.016044152204666824
0.0421142578125,0.005307971106058325,0.02237452456162625
0.0423583984375,-0.01057920075067766,0.01914898675397338
0.0426025390625,0.007083398036640053,0.0212190974210016
0.0428466796875,0.004610451538553077,0.020736089103368376
0.0430908203125,-0.0021907275170383825,0.023121547806813844
0.0433349609375,0.005047406016699238,0.022000069232441567
0.0435791015625,-0.0008794044670146633,0.023172041471122645
0.0438232421875,-0.0028457259590022738,0.02532928580363228
0.0440673828125,0.013112127805507818,0.019676685722764937
0.0443115234375,-0.009282247423960117,0.016583881267317017
0.0445556640625,0.007333303486471435,0.01691924554298668
0.0447998046875,-0.00023148695218610377,0.020750835671315648
0.0450439453125,0.00046298787234697394,0.024434594203524194
0.0452880859375,0.007678895333433095,0.014567382100272044
0.0455322265625,-0.010754043678563849,0.015913460891782288
0.0457763671875,-0.0033146434543754634,0.014934355770336902
0.0460205078125,-0.013642380118750224,0.01211367503119284
0.0462646484375,0.005758548667612228,0.014683645695443285
0.0465087890625,0.00815119589695637,0.014788384013409152
0.0467529296875,-0.0017612666053901712,0.01823500123074909
0.0469970703125,-0.006133075962139245,0.022144134757933347
0.0472412109375,-0.0023407842248401936,0.021620297947723244
0.0474853515625,0.00247253604573152,0.02154460818578141
0.0477294921875,-0.010420423540356782,0.01789189369575316
0.0479736328125,0.01611943962779401,0.019277009423534816
0.0482177734375,-0.011410904963187956,0.021058449331496323
0.0484619140625,0.004059234348271885,0.017904687903516722
0.0487060546875,-0.0014703536414902157,0.01932538610265843
0.0489501953125,-0.010362602342974429,0.021936441128035247
0.0491943359375,0.015315197295667285,0.024042959787609862
0.0494384765625,-0.0042838111102054405,0.02188106349368677
0.0496826171875,-0.0004269857409318692,0.019169551593734135
0.0499267578125,0.009138777508027333,0.020998526975031184
0.0501708984375,0.002745382204568398,0.02056641672691314
0.0504150390625,0.01719562826813742,0.015126117119435213
0.0506591796875,-0.008567572539391555,0.01748390940124658
0.0509033203125,0.003099021609894878,0.022999655424873505
0.0511474609375,0.007808136060383421,0.022371343107589953
0.0513916015625,-0.01182270871901952,0.019408771779239237
0.0516357421875,0.008370833105064264,0.02647829710010899
0.0518798828125,0.0008697029321270283,0.02137269147135453
0.0521240234375,-0.0014486833816615002,0.017443395670928105
0.0523681640625,0.0016020970403516459,0.019638001131757385
0.0526123046875,-0.006531921175456611,0.01914663236070999
0.0528564453125,-0.006773440513329204,0.01920696047522641
0.0531005859375,0.0010631071012646015,0.015298496605293564
0.0533447265625,0.020342157882777493,0.019617178890334253
0.0535888671875,-0.020966495882624628,0.023083100881110465
0.0538330078125,0.0010608363652433311,0.019399288420035136
0.0540771484375,-0.002343204462429197,0.017491802641441272
0.0543212890625,-0.0008520807047385347,0.023150449039774503
0.0545654296875,0.0010783219993173818,0.015582834221219012
0.0548095703125,-0.0026834472328543073,0.01570827557954768
0.0550537109375,0.007198851693150075,0.020148823312430515
0.0552978515625,0.00013306506613547028,0.014364854205656332
0.0555419921875,0.002773173092822781,0.01828230762763348
0.0557861328125,-0.007526877641449442,0.02623180033759736
0.0560302734375,0.005330476536445519,0.019422049606513343
0.0562744140625,-0.000689780833644146,0.027046651305403364
0.0565185546875,0.009054902366471069,0.022740870098828008
0.0567626953125,-0.0014659730101025184,0.02720935087940695
0.0570068359375,-0.008115372662459305,0.012239471053342211
0.0572509765625,0.0050225254671131606,0.016250967229152723
0.0574951171875,0.005412120265099941,0.018472485831937308
0.0577392578125,0.0005390992291495825,0.016073334572747736
0.0579833984375,-0.01161478936925647,0.02023772594324588
0.0582275390625,-0.000693479846185445,0.01842332309335712
0.0584716796875,-0.005671890935129771,0.014180184138461274
0.0587158203125,-0.006074858932725628,0.01663255492585944
0.0589599609375,0.023475437568614494,0.01836877757545231
0.0592041015625,0.007423309842254513,0.0192024982108308
0.0594482421875,-0.0018020315878610384,0.026124582418688033
0.0596923828125,-0.013857148608295008,0.02295682838273056
0.0599365234375,0.0041298850994610226,0.019210625887463088
0.0601806640625,-0.007550763563895453,0.019307796157309307
0.0604248046875,0.010666945940255884,0.01844547905929601
0.0606689453125,-0.012695584405843915,0.02055245431008968
0.0609130859375,0.01168887321415062,0.01768434535383577
0.0611572265625,0.008979106365866966,0.01694516344776586
0.0614013671875,-0.008422565494753115,0.022913543329631653
0.0616455078125,-0.006970530598911078,0.018307038573597327
0.0618896484375,0.0006069816053781152,0.019981920987275748
0.0621337890625,-0.0011422714156379549,0.01788494542266217
0.0623779296875,0.003920600598832258,0.01985252266285905
0.0626220703125,-0.0017914705607729488,0.02178363256558348
0.0628662109375,0.004273835106826364,0.02781195703906745
0.0631103515625,0.004746746846821338,0.01856006161225055
0.0633544921875,-0.0014310592694612226,0.01738308185371719
0.0635986328125,-0.012594923967092445,0.015478550269581032
0.0638427734375,0.0029849555879300667,0.014172814011074647
0.0640869140625,0.0040813290713118296,0.022252790585017376
0.0643310546875,-0.004291554434029354,0.01575258868543556
0.0645751953125,-0.0009443120421672516,0.01848050414623682
0.0648193359375,-0.0017961599704741614,0.01920425920202013
0.0650634765625,-0.018960272135172436,0.020149845392092244
0.0653076171875,0.012405119367266987,0.018459473925603292
0.0655517578125,-0.006564290492569319,0.021451436378736942
0.0657958984375,-0.010008127781071645,0.022985830481122658
0.0660400390625,0.011337758959442834,0.01761292342936921
0.0662841796875,-0.00044481165899915194,0.012063306273976008
0.0665283203125,-0.010066215293691012,0.01748771148826122
0.0667724609375,0.008156490662864328,0.018266457711839892
0.0670166015625,0.004979614868428749,0.016671409977219793
0.0672607421875,-0.0244161593292037,0.016235628011206968
0.0675048828125,0.0036915317599083355,0.018895263305257558
0.0677490234375,0.003438059439733916,0.02024873978993097
0.0679931640625,0.016222221376333182,0.017904612832725132
0.0682373046875,0.002409620242984724,0.020457212978154622
0.0684814453125,0.0055965786493033035,0.015910352583056887
0.0687255859375,0.0017280681458950314,0.015073482978390347
0.0689697265625,-0.01768820540193199,0.02125892150688827
0.0692138671875,0.007255269632656587,0.02193583078551781
0.0694580078125,0.0043157787507289,0.01450482645117916
0.0697021484375,-0.002563023060465802,0.014553702824190103
0.0699462890625,0.005366671082725243,0.018411413139537463
0.0701904296875,-0.005523693381403086,0.017654182094939366
0.0704345703125,-0.0006710110058468673,0.01942693519848323
0.0706787109375,0.015784582254872292,0.022517519339636
0.0709228515625,-0.006452053073829761,0.01556517126325334
0.0711669921875,0.0041356608891773075,0.02041555469687963
0.0714111328125,0.010232989196651547,0.015374950596893228
0.0716552734375,-0.006887145708288106,0.01586665227338114
0.0718994140625,-0.001417287229313724,0.01875737717907036
0.0721435546875,-0.0006126532101470902,0.013836261281158356
0.0723876953125,-0.0031939909315977996,0.020733195637314808
0.0726318359375,-0.004599234535836702,0.019258555913368468
0.0728759765625,0.008749384900236325,0.013066656126273515
0.0731201171875,-0.006366189907050637,0.01730352193795502
0.0733642578125,0.002896883431437361,0.01730790731925185
0.0736083984375,0.0018798684359644657,0.0200321735695187
0.0738525390625,0.01033494868654411,0.018244198359696536
0.0740966796875,-0.03326812928935459,0.01924018422705542
0.0743408203125,0.007043046348736497,0.02121589547650464
0.0745849609375,0.009113118872047077,0.019264634670670314
0.0748291015625,-0.0023878768074200793,0.013664157524303742
0.0750732421875,-0.006754227661176294,0.012950441277808082
0.0753173828125,0.004980226901431484,0.012448168729790451
0.0755615234375,-0.0062557121938617705,0.015555414666147549
0.0758056640625,-0.013045197648129676,0.019477434822054523
0.0760498046875,0.014809573161632337,0.021301711807726095
0.0762939453125,-0.011630063137439878,0.015316156257262618
0.0765380859375,-0.00432679678940999,0.01670795776058464
0.0767822265625,0.014538632327985065,0.02469772629868236
0.0770263671875,0.013121792199765937,0.021158158002043768
0.0772705078125,-0.016588572226904595,0.018068433976539608
0.0775146484375,0.017429102413041866,0.015575593070494498
0.0777587890625,-0.019719545672673103,0.02174452482571726
0.0780029296875,-0.010124436144966161,0.022142746988507697
0.0782470703125,0.008422030913583841,0.010366794827355336
0.0784912109375,0.01016143229695606,0.01780724033553617
0.0787353515625,-0.004983873950004341,0.022079084261561986
0.0789794921875,0.008417038361367715,0.02738939275121319
0.0792236328125,-0.0013235885113440891,0.017716713989831632
0.0794677734375,-0.0020181003202785763,0.011703088364080825
0.0797119140625,-0.005851293400467708,0.019211496287985914
0.0799560546875,-0.004553109111128856,0.02224006257711182
0.0802001953125,-0.0007408054494673216,0.021650122485698045
0.0804443359375,0.009958942308565472,0.025035795286482823
0.0806884765625,0.00997374832825534,0.020729360122504474
0.0809326171875,-0.009029631217467856,0.013630364901411098
0.0811767578125,0.010064382547806283,0.017327749937931864
0.0814208984375,-0.014878206078255823,0.01795212472137274
0.0816650390625,0.00923670691659146,0.024813242913282386
0.0819091796875,-0.017824287003079455,0.018616203100981978
0.0821533203125,0.006391454335088531,0.021739686869758842
0.0823974609375,0.005997089640094995,0.021938260263519985
0.0826416015625,-0.0019180092854639598,0.018556080007165396
0.0828857421875,0.011064371104964,0.016671864234749555
0.0831298828125,-0.002490764063556165,0.017803497987872133
0.0833740234375,-0.022530155774732278,0.01882666433699322
0.0836181640625,0.01195320647361284,0.02690690684705462
0.0838623046875,-0.0019460446099901808,0.022667339395026565
0.0841064453125,0.01124799957874123,0.015571903750708105
0.0843505859375,-0.0016470693456595992,0.018631859670844256
0.0845947265625,-0.006341404333573025,0.017179870646460496
0.0848388671875,0.00773733779580648,0.01732401909419751
0.0850830078125,-0.01471885452903842,0.022457598893802194
0.0853271484375,-0.0008201195239125689,0.022834160982203925
0.0855712890625,0.00213857773344767,0.01503296576912768
0.0858154296875,0.012935486381687969,0.016229012746818434
0.0860595703125,-0.003737997601332279,0.013058780934196799
0.0863037109375,-0.0019367118396881756,0.021491987873255444
0.0865478515625,-0.0032994855485787237,0.019355716739019015
0.0867919921875,-0.0030831010363318173,0.02147213504080758
0.0870361328125,0.012658948526724403,0.02022628580277897
0.0872802734375,-0.0056764243113979485,0.02061027716424678
0.0875244140625,0.0025021266751583705,0.020449527064390082
0.0877685546875,0.004131516865963917,0.021269573791349645
0.0880126953125,0.006919713252657014,0.01867444639810046
0.0882568359375,-0.01051643156022827,0.023941021593596
0.0885009765625,-0.004152457533103105,0.019615965763230304
0.0887451171875,0.004694009880319448,0.02897957062458314
0.0889892578125,-0.0030680036794346367,0.021307560598297217
0.0892333984375,0.014573679980450137,0.017697670658725025
0.0894775390625,-0.005959454729358871,0.019311246659918915
0.0897216796875,0.01793325762271311,0.021672128290422026
0.0899658203125,-0.02551688158756641,0.023951602498045024
0.0902099609375,0.0196796828904798,0.021373975163885194
0.0904541015625,-0.014617101439157908,0.018123783219493084
0.0906982421875,-0.006080408481061981,0.013615596556934804
0.0909423828125,0.0087178164396546,0.009273125754896916
0.0911865234375,0.013831901289927236,0.015405976083807438
0.0914306640625,-0.010941540799280208,0.019033572624414793
0.0916748046875,0.023313173924701346,0.02096046508231805
0.0919189453125,0.001183954889191383,0.019120035710164393
0.0921630859375,-0.02449963237421425,0.017803070397336022
0.0924072265625,-0.002471929121194094,0.01865433119801156
0.0926513671875,-0.007485841999715807,0.01198088454205723
0.0928955078125,0.012332140170527278,0.01902326904277308
0.0931396484375,-0.004118148046270774,0.017596670753501246
0.0933837890625,0.003579997963027868,0.01590857689569869
0.0936279296875,0.005231346003341488,0.014574368457415058
0.0938720703125,-0.00989514071767051,0.016330890881274276
0.0941162109375,0.001943112114765215,0.017914224685458443
0.0943603515625,0.0015789187006904695,0.013772807994746346
0.0946044921875,0.011156217734060192,0.01822002202375862
0.0948486328125,-0.002956794298330007,0.024187569723110244
0.0950927734375,-0.0072707724720701365,0.024170450521446493
0.0953369140625,0.007647942190027977,0.01793818508938438
0.0955810546875,-0.0024453883833309223,0.017060820676449644
0.0958251953125,0.0035075500544500537,0.016660696251041295
0.0960693359375,-0.010042447828926278,0.014804473549324865
0.0963134765625,4.29905737901054e-05,0.023211883076952565
0.0965576171875,-0.005405140337730548,0.017758815855748827
0.0968017578125,0.0030917615719675993,0.02319389380808219
0.0970458984375,-0.001072335390183754,0.015193816547697591
0.0972900390625,0.0035193293837696704,0.0186697394837484
0.0975341796875,-0.008589838409795117,0.01947165025564175
0.0977783203125,-0.004967610485917002,0.018215406795634468
0.0980224609375,-0.0017828626806512538,0.026220429726743353
0.0982666015625,-0.005416557101497153,0.011893539211463803
0.0985107421875,0.008275982237841373,0.01652240112688215
0.0987548828125,0.010409195295692217,0.018360926627115616
0.0989990234375,-0.010498220056342843,0.014370922297792913
0.0992431640625,0.004226933842924049,0.01518764677958883
0.0994873046875,-0.005973604737300217,0.01824437945343059
0.0997314453125,-0.002993490225234631,0.02222161291331735
0.0999755859375,0.006456543752618081,0.01803910686307423
0.1002197265625,-0.004909843767279695,0.01759822553099551
0.1004638671875,0.020398003759834762,0.018447194192733093
0.1007080078125,-0.00449785877552741,0.01566493302867936
0.1009521484375,-6.674862024833028e-05,0.01837379794036106
0.1011962890625,0.005730551632339941,0.021301488550677386
0.1014404296875,-0.007298834858280808,0.020094706823408064
0.1016845703125,0.010791576655882663,0.021339205999863747
0.1019287109375,0.0032135038103782085,0.021357889342490832
0.1021728515625,-0.012394988206095962,0.017140784486008427
0.1024169921875,-0.011232926269873458,0.022356867468836743
0.1026611328125,0.004679792089208042,0.01945476017588802
0.1029052734375,-0.002187282204702143,0.01901135671834492
0.1031494140625,0.0013701008489601756,0.023265256920098877
0.1033935546875,-0.008219860362153525,0.024168932863332944
0.1036376953125,0.011963006371046712,0.01718154364424279
0.1038818359375,-0.00848342251847408,0.017288787212071305
0.1041259765625,0.007386885511981238,0.016445730581294074
0.1043701171875,-0.011944877720544818,0.01952058498351153
0.1046142578125,0.018653886627952664,0.019640947890866588
0.1048583984375,-0.004426278498639295,0.017797521814414477
0.1051025390625,0.011193964786835944,0.017701698721305493
0.1053466796875,-0.007519088966535997,0.0182759886676154
0.1055908203125,-0.0016391946824972844,0.0186616611205156
0.1058349609375,0.010334636287444146,0.015923544586989916
0.1060791015625,-0.010567867654046964,0.01768312931635862
0.1063232421875,0.0038877808261450885,0.017581454111634056
0.1065673828125,0.011822237843359125,0.02180446870332864
0.1068115234375,-0.011545763218936323,0.019427971970405123
0.1070556640625,0.015960494555976982,0.018192319978435817
0.1072998046875,-0.01120124306654722,0.016015769914595482
0.1075439453125,0.0008289879829917321,0.01766191480413582
0.1077880859375,0.014777490356850703,0.014921024388836154
0.1080322265625,-0.013839542674166726,0.013911347899251896
0.1082763671875,-0.001617327410035379,0.018149848176236022
0.1085205078125,0.007140112787248326,0.019541675246619893
0.1087646484375,-0.007179385332916257,0.022678774365411415
0.1090087890625,-0.003939878514458317,0.01612634524738836
0.1092529296875,0.004930919337755885,0.01556257811382563
0.1094970703125,-0.00322651896698253,0.020498057629727732
0.1097412109375,0.005504758996506022,0.02436872860239885
0.1099853515625,-0.005368255942295404,0.019209518635097383
0.1102294921875,-0.0017904640267982531,0.019900846461510895
0.1104736328125,-0.00157346538244503,0.019636193609971205
0.1107177734375,0.003588190446935806,0.01758891691410016
0.1109619140625,-0.0003070035582071716,0.014667158628000167
0.1112060546875,-0.00283140387885715,0.01942007196638359
0.1114501953125,-0.006417982721367146,0.01666176745627183
0.1116943359375,-0.004894227761963396,0.018569487096258698
0.1119384765625,-0.001337981840628659,0.015981470083970443
0.1121826171875,-0.0015537072114797032,0.02356885882386041
0.1124267578125,0.022029188776394995,0.01770296632417281
0.1126708984375,-0.01464684135145319,0.02666536738133296
0.1129150390625,-0.004570020713833445,0.019252570942895043
0.1131591796875,0.005510506533113222,0.01753841920641194
0.1134033203125,-0.010352059892303062,0.021415138760317663
0.1136474609375,-0.0006030468016820882,0.019492675075891842
0.1138916015625,0.0021059474551607185,0.01850652933085628
0.1141357421875,0.010156596043503205,0.023165334640337036
0.1143798828125,-0.010826878811046676,0.016986326525186703
0.1146240234375,0.004169978945917854,0.020281924008186344
0.1148681640625,0.009602722758469299,0.02380705870742487
0.1151123046875,-0.009641795307793508,0.018300245804480135
0.1153564453125,-0.00032645702392165854,0.011341093297785765
0.1156005859375,-0.0016828276978322221,0.018348592629830365
0.1158447265625,0.003133435599292446,0.024080621860181915
0.1160888671875,-0.00864221070283342,0.02386007607136277
0.1163330078125,0.0017953077196096456,0.02768113251341916
0.1165771484375,0.002226331486289007,0.01582593431901544
0.1168212890625,-0.014273412072452717,0.02197722288806403
0.1170654296875,0.015190097439712159,0.017459775709808993
0.1173095703125,-0.003917513958689903,0.02501826581111158
0.1175537109375,-0.007874710227730567,0.02367184517315522
0.1177978515625,0.005681950514687121,0.016818333421144943
0.1180419921875,-0.002438010275690964,0.014595230712045078
0.1182861328125,-0.006303571187098088,0.017021072841949123
0.1185302734375,0.012706954947366018,0.022062033832251932
0.1187744140625,-0.01930983197077571,0.023386847376084756
0.1190185546875,0.0037590345008189623,0.0170530170787382
0.1192626953125,-0.0012921695340423062,0.01330794212429556
0.1195068359375,0.0024750039042235605,0.021871418940251085
0.1197509765625,0.005741996836539885,0.01852591520093757
0.1199951171875,-0.008006664483805125,0.01603521795810646
0.1202392578125,0.005171143059786942,0.021536610071439144
0.1204833984375,-4.5772094322327206e-05,0.02074380978406465
0.1207275390625,-0.003263110858274576,0.028000383296069353
0.1209716796875,0.0003611544887993645,0.021524049659616074
0.1212158203125,0.014867992093809068,0.018683264252043363
0.1214599609375,-0.013601665826278087,0.019337846017180693
0.1217041015625,0.003789653155846784,0.01556975218292811
0.1219482421875,-0.017257273300974596,0.020064555950914942
0.1221923828125,0.0037236920733714207,0.018217979929524786
0.1224365234375,0.011001561332275589,0.01946308481515513
0.1226806640625,0.002522365909060076,0.02015211162373065
0.1229248046875,-0.006106371114745768,0.013697908616488341
0.1231689453125,0.010466525951250194,0.015869151745091514
0.1234130859375,-0.013275106304428075,0.018199534945051
0.1236572265625,-0.006669817240715803,0.016503362444757252
0.1239013671875,0.005351915878762714,0.016962552160388666
0.1241455078125,0.007207325255706554,0.022124381149633887
0.1243896484375,-0.005918992415344659,0.020086708837064204
0.1246337890625,-0.0031083467744730253,0.017767458706711814
0.1248779296875,0.00024204109573200405,0.012034965644652118
0.1251220703125,-0.011174206295329059,0.017323663187268634
0.1253662109375,0.010967346163076819,0.019941844414471666
0.1256103515625,0.0014696573213730524,0.01987335166850923
0.1258544921875,0.0009858434044964781,0.01735172817633779
0.1260986328125,-0.00925608141860712,0.018854353990432893
0.1263427734375,0.0028930392095005697,0.01650768002161218
0.1265869140625,0.004570046787950366,0.01756258459538973
0.1268310546875,0.008785473645791075,0.017363326150897862
