time_s,residual_median,residual_mad
0.014892578125,-3.469446951953614e-18,0.0531000368626027
0.01513671875,-6.938893903907228e-18,0.05099466885985132
0.015380859375,3.469446951953614e-18,0.04908108596092187
0.015625,3.469446951953614e-18,0.04943565120649034
0.015869140625,-8.673617379884035e-19,0.04208723681160689
0.01611328125,3.469446951953614e-18,0.03861371754998594
0.016357421875,0.0,0.04605330924795615
0.0166015625,0.0,0.03940579172174015
0.016845703125,0.0,0.039781073757237176
0.01708984375,0.0,0.03425681760148212
0.017333984375,0.0,0.031756104825787876
0.017578125,-1.734723475976807e-18,0.03870764086988773
0.017822265625,-1.734723475976807e-18,0.037777048933971
0.01806640625,0.0,0.04284287239402217
0.018310546875,6.938893903907228e-18,0.0481917183628813
0.0185546875,-3.469446951953614e-18,0.0451696366962773
0.018798828125,0.0,0.045074526437660585
0.01904296875,0.0,0.04090063074873618
0.019287109375,-3.469446951953614e-18,0.04436777739528625
0.01953125,0.0,0.04036871782074655
0.019775390625,6.938893903907228e-18,0.045018675960075034
0.02001953125,6.938893903907228e-18,0.04634723515751439
0.020263671875,-6.938893903907228e-18,0.04031381374189702
0.0205078125,0.0,0.04393199486960071
0.020751953125,0.0,0.0454485539189344
0.02099609375,0.0,0.0453884155622212
0.021240234375,-3.469446951953614e-18,0.040965170984455124
0.021484375,6.938893903907228e-18,0.03499303456259549
0.021728515625,6.938893903907228e-18,0.04385454159344349
0.02197265625,-6.938893903907228e-18,0.04963900380800508
0.022216796875,-1.734723475976807e-18,0.04836585561054281
0.0224609375,-8.673617379884035e-19,0.05126136885919333
0.022705078125,1.734723475976807e-18,0.049296428852921195
0.02294921875,0.0,0.0480380752234343
0.023193359375,0.0,0.05446298990054292
0.0234375,0.0,0.04530553740820001
0.023681640625,0.0,0.0570514535239138
0.02392578125,0.0,0.04748689549475082
0.024169921875,0.0,0.04512966684901792
0.0244140625,0.0,0.04243150599319967
0.024658203125,6.938893903907228e-18,0.038807528071980006
0.02490234375,0.0,0.039410043751637355
0.025146484375,6.938893903907228e-18,0.04263141762299322
0.025390625,0.0,0.03850657785594734
0.025634765625,0.0,0.042094225207329444
0.02587890625,0.0,0.044689475806644376
0.026123046875,-3.469446951953614e-18,0.049323560461927644
0.0263671875,-3.469446951953614e-18,0.04940747595682722
0.026611328125,0.0,0.044679501590361714
0.02685546875,0.0,0.04289069818389756
0.027099609375,0.0,0.030919915121385422
0.02734375,-1.734723475976807e-18,0.03683682341226843
0.027587890625,3.469446951953614e-18,0.0441198194710389
0.02783203125,0.0,0.03533945568540961
0.028076171875,6.938893903907228e-18,0.05193812639219066
0.0283203125,0.0,0.040226956444575517
0.028564453125,0.0,0.043812237629104224
0.02880859375,0.0,0.042646873648276205
0.029052734375,0.0,0.038037079077042305
0.029296875,0.0,0.0392681023105608
0.029541015625,0.0,0.04710907078042864
0.02978515625,-6.938893903907228e-18,0.04115504985815157
0.030029296875,-3.469446951953614e-18,0.043870745352693155
0.0302734375,0.0,0.03648821108087885
0.030517578125,-8.673617379884035e-19,0.0452883003908095
0.03076171875,-1.734723475976807e-18,0.05010710368000948
0.031005859375,0.0,0.041356913170501663
0.03125,0.0,0.048897268905616395
0.031494140625,0.0,0.05688549658202781
0.03173828125,-3.469446951953614e-18,0.05211520109347469
0.031982421875,0.0,0.04563527526457359
0.0322265625,0.0,0.0435948649684832
0.032470703125,-6.938893903907228e-18,0.04393370755329411
0.03271484375,0.0,0.04459128683153861
0.032958984375,0.0,0.048583323253693904
0.033203125,0.0,0.04191066408878746
0.033447265625,0.0,0.03911048947839391
0.03369140625,0.0,0.03125728356405717
0.033935546875,0.0,0.04012119603153068
0.0341796875,0.0,0.046835776594663155
0.034423828125,3.469446951953614e-18,0.04378288611508412
0.03466796875,3.469446951953614e-18,0.04586882733083915
0.034912109375,-3.469446951953614e-18,0.050752946859547676
0.03515625,0.0,0.03422499009551932
0.035400390625,0.0,0.03988189501147051
0.03564453125,6.938893903907228e-18,0.0421464840146734
0.035888671875,6.938893903907228e-18,0.04419179710304584
0.0361328125,0.0,0.04317054629691072
0.036376953125,6.938893903907228e-18,0.04267849097958767
0.03662109375,-3.469446951953614e-18,0.05114848219063896
0.036865234375,0.0,0.03898173852051028
0.037109375,0.0,0.04151154674840182
0.037353515625,-3.469446951953614e-18,0.03460383441813126
0.03759765625,0.0,0.041420671968413855
0.037841796875,6.938893903907228e-18,0.04377738250715696
0.0380859375,0.0,0.040580538802251
0.038330078125,0.0,0.04588389893798628
0.03857421875,8.673617379884035e-19,0.03998322121768099
0.038818359375,0.0,0.04149820922172104
0.0390625,0.0,0.0517839124570146
0.039306640625,6.938893903907228e-18,0.05100586542323493
0.03955078125,3.469446951953614e-18,0.06195232289380052
0.039794921875,3.469446951953614e-18,0.043785463713825426
0.0400390625,0.0,0.04223996233245327
0.040283203125,1.734723475976807e-18,0.045202921701623655
0.04052734375,3.469446951953614e-18,0.04504943715565279
0.040771484375,-6.938893903907228e-18,0.04962484168409133
0.041015625,0.0,0.03843117905246066
0.041259765625,0.0,0.0436012569586048
0.04150390625,0.0,0.03785809086873694
0.041748046875,0.0,0.03728120763558632
0.0419921875,0.0,0.040612639698179735
0.042236328125,0.0,0.047921938994943625
0.04248046875,-6.938893903907228e-18,0.04339202324725901
0.042724609375,3.469446951953614e-18,0.05455588563423927
0.04296875,0.0,0.04430356685204993
0.043212890625,0.0,0.04532527307459879
0.04345703125,0.0,0.0347612160308986
0.043701171875,-6.938893903907228e-18,0.04123663848051224
0.0439453125,0.0,0.04441759013821166
0.044189453125,-6.938893903907228e-18,0.04462816476675229
0.04443359375,-6.938893903907228e-18,0.04156545350227985
0.044677734375,0.0,0.0416022861033765
0.044921875,1.734723475976807e-18,0.03625271502384499
0.045166015625,0.0,0.042980252562642096
0.04541015625,1.734723475976807e-18,0.041429007020261144
0.045654296875,0.0,0.03818501052690468
0.0458984375,0.0,0.04084017473029254
0.046142578125,0.0,0.046810083964634104
0.04638671875,0.0,0.04287337678627229
0.046630859375,-8.673617379884035e-19,0.05327900947287599
0.046875,3.469446951953614e-18,0.04061235694298057
0.047119140625,0.0,0.045939431636455016
0.04736328125,0.0,0.05134698136231832
0.047607421875,-3.469446951953614e-18,0.04774039557378153
0.0478515625,0.0,0.04578640791042131
0.048095703125,0.0,0.046249945387474
0.04833984375,0.0,0.04653785331990892
0.048583984375,-3.469446951953614e-18,0.04395784684437067
0.048828125,6.938893903907228e-18,0.0451175182458454
0.049072265625,6.938893903907228e-18,0.05000004036714338
0.04931640625,0.0,0.0356161665669828
0.049560546875,3.469446951953614e-18,0.04968981182450664
0.0498046875,-3.469446951953614e-18,0.04115444689057545
0.050048828125,0.0,0.04737076112289238
0.05029296875,-3.469446951953614e-18,0.04734488915478625
0.050537109375,0.0,0.05112093577543321
0.05078125,3.469446951953614e-18,0.051096865470512974
0.051025390625,0.0,0.04490787749306302
0.05126953125,0.0,0.04099577525423147
0.051513671875,3.469446951953614e-18,0.03524757126588829
0.0517578125,0.0,0.041694378866360224
0.052001953125,-6.938893903907228e-18,0.033312753064929604
0.05224609375,6.938893903907228e-18,0.03980671072972198
0.052490234375,0.0,0.039091115694509834
0.052734375,0.0,0.04866536266840844
0.052978515625,0.0,0.03737116096385383
0.05322265625,0.0,0.037917961402388886
0.053466796875,3.469446951953614e-18,0.04778278938793019
0.0537109375,0.0,0.047981201446873525
0.053955078125,6.938893903907228e-18,0.031088200091721484
0.05419921875,3.469446951953614e-18,0.03699894765598481
0.054443359375,-1.734723475976807e-18,0.05014941235693064
0.0546875,0.0,0.04377079256312019
0.054931640625,0.0,0.04602154819151952
0.05517578125,0.0,0.042744645427657824
0.055419921875,-6.938893903907228e-18,0.04800857024841242
0.0556640625,3.469446951953614e-18,0.052363462743334165
0.055908203125,-3.469446951953614e-18,0.04930184175893113
0.05615234375,8.673617379884035e-19,0.05108511118063622
0.056396484375,-1.734723475976807e-18,0.05279173881545445
0.056640625,0.0,0.04584689478375656
0.056884765625,0.0,0.04500954271615166
0.05712890625,0.0,0.052764795016843384
0.057373046875,6.938893903907228e-18,0.04149186841385169
0.0576171875,0.0,0.03953852846944882
0.057861328125,0.0,0.04205235153411635
0.05810546875,8.673617379884035e-19,0.050179769121482296
0.058349609375,0.0,0.04501997778059344
0.05859375,3.469446951953614e-18,0.047015477649832146
0.058837890625,0.0,0.05449134802657838
0.05908203125,0.0,0.05026801920714269
0.059326171875,0.0,0.037286376000045196
0.0595703125,0.0,0.0327776612952428
0.059814453125,-3.469446951953614e-18,0.045540141571257416
0.06005859375,-6.938893903907228e-18,0.04086830219232688
0.060302734375,-6.938893903907228e-18,0.0400961236609013
0.060546875,0.0,0.0408765848178846
0.060791015625,0.0,0.04814704306393239
0.06103515625,0.0,0.045826719474709135
0.061279296875,0.0,0.04151214072506544
0.0615234375,1.734723475976807e-18,0.04284298920179325
0.061767578125,0.0,0.03652948278328606
0.06201171875,0.0,0.038699249381583194
0.062255859375,3.469446951953614e-18,0.040224295018675985
0.0625,-1.734723475976807e-18,0.05009456686297605
0.062744140625,0.0,0.04437101569197429
0.06298828125,0.0,0.041394063257066814
0.063232421875,-6.938893903907228e-18,0.04332127357463571
0.0634765625,-6.938893903907228e-18,0.052895713117743555
0.063720703125,3.469446951953614e-18,0.051716816573904076
0.06396484375,0.0,0.05094898689832918
0.064208984375,-1.734723475976807e-18,0.04344852159569296
0.064453125,1.734723475976807e-18,0.04294999677352662
0.064697265625,0.0,0.05300270289577043
0.06494140625,0.0,0.042446745640534966
0.065185546875,6.938893903907228e-18,0.04858008515836285
0.0654296875,-6.938893903907228e-18,0.05010137601105957
0.065673828125,3.469446951953614e-18,0.04323656038753889
0.06591796875,3.469446951953614e-18,0.03877576493764831
0.066162109375,0.0,0.05241712040348408
0.06640625,-3.469446951953614e-18,0.04652148610395076
0.066650390625,-3.469446951953614e-18,0.0469711503382298
0.06689453125,0.0,0.0517661137176376
0.067138671875,0.0,0.04716466863498277
0.0673828125,0.0,0.03843322221237553
0.067626953125,0.0,0.03577122725015368
0.06787109375,0.0,0.03720350404788565
0.068115234375,0.0,0.033891931219179876
0.068359375,-6.938893903907228e-18,0.04456683552156227
0.068603515625,0.0,0.03520129503054149
0.06884765625,0.0,0.03788451039127741
0.069091796875,0.0,0.03342914909161869
0.0693359375,0.0,0.04470066772081144
0.069580078125,-3.469446951953614e-18,0.04480343526980958
0.06982421875,0.0,0.034996134417806676
0.070068359375,0.0,0.0397464581841957
0.0703125,3.469446951953614e-18,0.04062825649074978
0.070556640625,0.0,0.047513823072077604
0.07080078125,0.0,0.04341006454883531
0.071044921875,-3.469446951953614e-18,0.04471819891232512
0.0712890625,0.0,0.052737958761917204
0.071533203125,0.0,0.04977212647368225
0.07177734375,6.938893903907228e-18,0.0413102690443098
0.072021484375,-3.469446951953614e-18,0.040434293700868276
0.072265625,-1.734723475976807e-18,0.04122693505549386
0.072509765625,0.0,0.051522498228573264
0.07275390625,0.0,0.04418962833552376
0.072998046875,-6.938893903907228e-18,0.052212840035657314
0.0732421875,6.938893903907228e-18,0.05306155086738941
0.073486328125,0.0,0.04641614567506598
0.07373046875,3.469446951953614e-18,0.04662071854129689
0.073974609375,0.0,0.04245311383065237
0.07421875,0.0,0.05236832347416799
0.074462890625,-3.469446951953614e-18,0.0600183204960157
0.07470703125,-3.469446951953614e-18,0.05201319485483212
0.074951171875,0.0,0.050331577188293064
0.0751953125,3.469446951953614e-18,0.049703930249190995
0.075439453125,0.0,0.03480111133627023
0.07568359375,1.734723475976807e-18,0.0376962233617783
0.075927734375,0.0,0.04029463996123528
0.076171875,0.0,0.034513505629843524
0.076416015625,6.938893903907228e-18,0.041604393107374585
0.07666015625,-6.938893903907228e-18,0.043315806055280424
0.076904296875,6.938893903907228e-18,0.046420433450922276
0.0771484375,0.0,0.031938099223986854
0.077392578125,0.0,0.04261901328905505
0.07763671875,0.0,0.04206988311091659
0.077880859375,3.469446951953614e-18,0.04578953583359824
0.078125,6.938893903907228e-18,0.047309226482268665
0.078369140625,0.0,0.033982857849960184
0.07861328125,8.673617379884035e-19,0.03777130885293174
0.078857421875,0.0,0.03967338773806275
0.0791015625,0.0,0.04399111577225437
0.079345703125,0.0,0.04976172611921122
0.07958984375,0.0,0.04590485270769736
0.079833984375,0.0,0.05514396925774801
0.080078125,0.0,0.050734614567301224
0.080322265625,1.734723475976807e-18,0.04164567274410512
0.08056640625,1.734723475976807e-18,0.047721970685988206
0.080810546875,0.0,0.04722316078316676
0.0810546875,0.0,0.04707184021472735
0.081298828125,0.0,0.05528920290377774
0.08154296875,0.0,0.03877590463504691
0.081787109375,3.469446951953614e-18,0.04589992785689517
0.08203125,0.0,0.03403532747907671
0.082275390625,0.0,0.04957396847859398
0.08251953125,0.0,0.053831621202129906
0.082763671875,-3.469446951953614e-18,0.06222863627116317
0.0830078125,-6.938893903907228e-18,0.055465532465307554
0.083251953125,0.0,0.051498648983035675
0.08349609375,2.168404344971009e-19,0.04010014327039232
0.083740234375,0.0,0.03336640520345112
0.083984375,-3.469446951953614e-18,0.03869746647611769
0.084228515625,0.0,0.03323322629624931
0.08447265625,6.938893903907228e-18,0.04139194622451566
0.084716796875,-6.938893903907228e-18,0.036879165155877386
0.0849609375,-3.469446951953614e-18,0.040742387081454876
0.085205078125,3.469446951953614e-18,0.037183163611941676
0.08544921875,0.0,0.03515463154227985
0.085693359375,0.0,0.03566152947527575
0.0859375,0.0,0.045232550094179744
0.086181640625,0.0,0.043175881749150935
0.08642578125,3.469446951953614e-18,0.04218189920101777
0.086669921875,0.0,0.039381991888168225
0.0869140625,0.0,0.04253874865648168
0.087158203125,0.0,0.04995573659029558
0.08740234375,0.0,0.041233999152184085
0.087646484375,6.938893903907228e-18,0.050772520031762546
0.087890625,6.938893903907228e-18,0.05160046307290263
0.088134765625,0.0,0.044441468007116985
0.08837890625,0.0,0.04090563345809279
0.088623046875,0.0,0.04448485605240629
0.0888671875,3.469446951953614e-18,0.052431519082783415
0.089111328125,0.0,0.045155128767119794
0.08935546875,0.0,0.04835951161527569
0.089599609375,6.938893903907228e-18,0.051875518855009246
0.08984375,6.938893903907228e-18,0.04351545057649453
0.090087890625,1.734723475976807e-18,0.04630881676446999
0.09033203125,0.0,0.03955089191260288
0.090576171875,-3.469446951953614e-18,0.05954037359497641
0.0908203125,-3.469446951953614e-18,0.0524750090548816
0.091064453125,0.0,0.053733098870976784
0.09130859375,3.469446951953614e-18,0.04140871637591802
0.091552734375,0.0,0.04596580831935215
0.091796875,0.0,0.03398563534767012
0.092041015625,0.0,0.02599311875188141
0.09228515625,6.938893903907228e-18,0.03924665636643624
0.092529296875,0.0,0.03765951855513038
0.0927734375,0.0,0.03797138543701842
0.093017578125,0.0,0.03613451174529293
0.09326171875,0.0,0.036010346960611485
0.093505859375,0.0,0.03848368302745854
0.09375,8.673617379884035e-19,0.04545192772455737
0.093994140625,3.469446951953614e-18,0.03775906760987132
0.09423828125,0.0,0.038782134783245395
0.094482421875,0.0,0.04229837702498095
0.0947265625,8.673617379884035e-19,0.04523554865699536
0.094970703125,0.0,0.0347186215503675
0.09521484375,0.0,0.04285753309248223
0.095458984375,0.0,0.0425897189471114
0.095703125,-6.938893903907228e-18,0.045504489230916774
0.095947265625,6.938893903907228e-18,0.03910767478180341
0.09619140625,-3.469446951953614e-18,0.044835701286095105
0.096435546875,-1.734723475976807e-18,0.05268315785995729
0.0966796875,0.0,0.04914323136185335
0.096923828125,0.0,0.042382468408604906
0.09716796875,0.0,0.042391972660219455
0.097412109375,0.0,0.044229037156884046
0.09765625,0.0,0.0425945024473426
0.097900390625,-3.469446951953614e-18,0.04320667192033907
0.09814453125,1.734723475976807e-18,0.050175477522039144
0.098388671875,0.0,0.03994561588782035
0.0986328125,0.0,0.050616863907780286
0.098876953125,6.938893903907228e-18,0.05280359834740773
0.09912109375,0.0,0.0523173074513401
0.099365234375,0.0,0.04988852337416996
0.099609375,0.0,0.04780627147468744
0.099853515625,0.0,0.038749779098815974
0.10009765625,-3.469446951953614e-18,0.0416544381181339
0.100341796875,-6.938893903907228e-18,0.045416975007832254
0.1005859375,0.0,0.042107738116972326
0.100830078125,0.0,0.03944101610103143
0.10107421875,0.0,0.036356151079168716
0.101318359375,-3.469446951953614e-18,0.040044446153595224
0.1015625,0.0,0.0434521989893631
0.101806640625,3.469446951953614e-18,0.050397169045379206
0.10205078125,0.0,0.05030257300622324
0.102294921875,3.469446951953614e-18,0.056390825345761196
0.1025390625,3.469446951953614e-18,0.03760209390372805
0.102783203125,8.673617379884035e-19,0.04366015268150626
0.10302734375,1.734723475976807e-18,0.04181760850906952
0.103271484375,3.469446951953614e-18,0.036317029535039284
0.103515625,0.0,0.036353173925775945
0.103759765625,6.938893903907228e-18,0.04390271397706826
0.10400390625,0.0,0.04215360459764586
0.104248046875,0.0,0.04414637598601779
0.1044921875,3.469446951953614e-18,0.04502930545097618
0.104736328125,-8.673617379884035e-19,0.04755859132579688
0.10498046875,0.0,0.047771617209224924
0.105224609375,0.0,0.04843256197727549
0.10546875,6.938893903907228e-18,0.03673398962574702
0.105712890625,-3.469446951953614e-18,0.04098183696829029
0.10595703125,3.469446951953614e-18,0.051114544134657894
0.106201171875,8.673617379884035e-19,0.047358446556656775
0.1064453125,1.734723475976807e-18,0.050292808052462085
0.106689453125,0.0,0.05540120174343081
0.10693359375,-3.469446951953614e-18,0.049339838041215646
0.107177734375,0.0,0.04966741032144894
0.107421875,3.469446951953614e-18,0.05566317784985958
0.107666015625,0.0,0.04496924541310769
0.10791015625,0.0,0.033741738319926176
0.108154296875,0.0,0.0336848448372181
0.1083984375,6.938893903907228e-18,0.04570004346491678
0.108642578125,-6.938893903907228e-18,0.04716332275759822
0.10888671875,0.0,0.040927038807060515
0.109130859375,0.0,0.03723732152599388
0.109375,-3.469446951953614e-18,0.041879166375905635
0.109619140625,0.0,0.03706574246748131
0.10986328125,1.734723475976807e-18,0.045759762791144354
0.110107421875,0.0,0.05094468632853908
0.1103515625,-3.469446951953614e-18,0.04545998542985317
0.110595703125,0.0,0.05042134883131706
0.11083984375,-1.734723475976807e-18,0.03668036702490708
0.111083984375,-1.734723475976807e-18,0.03727702435649609
0.111328125,3.469446951953614e-18,0.041742023051921616
0.111572265625,6.938893903907228e-18,0.03748617852755316
0.11181640625,0.0,0.04383573976389602
0.112060546875,6.938893903907228e-18,0.041574261112401735
0.1123046875,-3.469446951953614e-18,0.050085349275251524
0.112548828125,0.0,0.043154919064892404
0.11279296875,0.0,0.04740946193153364
0.113037109375,3.469446951953614e-18,0.050132064293885635
0.11328125,0.0,0.042134486950312175
0.113525390625,6.938893903907228e-18,0.030940143054296907
0.11376953125,6.938893903907228e-18,0.054068703406405176
0.114013671875,3.469446951953614e-18,0.03790001043681032
0.1142578125,0.0,0.040565477738586375
0.114501953125,0.0,0.04635851705270889
0.11474609375,3.469446951953614e-18,0.04838182258302849
0.114990234375,0.0,0.05177092828791267
0.115234375,-3.469446951953614e-18,0.04926547109775663
0.115478515625,3.469446951953614e-18,0.04864939783233825
0.11572265625,-1.734723475976807e-18,0.05293233137368581
0.115966796875,0.0,0.04677566309662864
0.1162109375,3.469446951953614e-18,0.03998920277893491
0.116455078125,0.0,0.04393916224221274
0.11669921875,6.938893903907228e-18,0.048284129584872604
0.116943359375,-6.938893903907228e-18,0.03816966556202979
0.1171875,6.938893903907228e-18,0.048952870456145076
0.117431640625,-3.469446951953614e-18,0.04195433313543494
0.11767578125,0.0,0.036458646502740166
0.117919921875,1.734723475976807e-18,0.040802772611848705
0.1181640625,0.0,0.050851215617486296
0.118408203125,-3.469446951953614e-18,0.04739587339928219
0.11865234375,0.0,0.04424050630711868
0.118896484375,0.0,0.03840958119583058
0.119140625,0.0,0.042780689007977976
0.119384765625,0.0,0.041744982143539035
0.11962890625,0.0,0.03437718018515129
0.119873046875,0.0,0.03914268129209098
0.1201171875,2.220446049250313e-16,0.04552096499248193
0.120361328125,0.0,0.039119671741372875
0.12060546875,0.0,0.035425458756237926
0.120849609375,0.0,0.046953782156188284
0.12109375,-2.220446049250313e-16,0.040078179708461725
0.121337890625,0.0,0.04321818358966789
0.12158203125,-2.220446049250313e-16,0.03864280548453958
0.121826171875,2.220446049250313e-16,0.04629643404159545
0.1220703125,2.220446049250313e-16,0.0412521009593676
0.122314453125,-2.220446049250313e-16,0.04549606443091703
0.12255859375,0.0,0.042342703386603064
0.122802734375,0.0,0.04533382869179925
0.123046875,0.0,0.0465910650836161
0.123291015625,2.220446049250313e-16,0.05051954125376534
0.12353515625,-2.220446049250313e-16,0.05742359281528775
0.123779296875,2.220446049250313e-16,0.046650287109886834
0.1240234375,-2.220446049250313e-16,0.040723757237140834
0.124267578125,0.0,0.041279200289576545
0.12451171875,-2.220446049250313e-16,0.048055614500917665
0.124755859375,0.0,0.031574078150034435
0.125,0.0,0.03419851958091602
0.125244140625,2.220446049250313e-16,0.04199656491752979
0.12548828125,-2.220446049250313e-16,0.03437520994537557
0.125732421875,-2.220446049250313e-16,0.039642046447683654
0.1259765625,-2.220446049250313e-16,0.04269973233607893
0.126220703125,2.220446049250313e-16,0.05406243728034976
0.12646484375,0.0,0.048637676349226666
0.126708984375,0.0,0.04038055584051414
0.126953125,-2.220446049250313e-16,0.039234490227748386
0.127197265625,0.0,0.03900169969200529
0.12744140625,0.0,0.03775437530190029
0.127685546875,2.220446049250313e-16,0.03925676746748308
0.1279296875,-2.220446049250313e-16,0.03874018514745803
0.128173828125,-2.220446049250313e-16,0.0410671237821838
0.12841796875,-2.220446049250313e-16,0.039756969899422456
0.128662109375,2.220446049250313e-16,0.04033510045198674
0.12890625,2.220446049250313e-16,0.043582359826081385
0.129150390625,0.0,0.0365778683896123
0.12939453125,2.220446049250313e-16,0.044270581254540975
0.129638671875,0.0,0.03659763857368836
0.1298828125,0.0,0.04423912965086241
0.130126953125,0.0,0.03330300358631022
0.13037109375,0.0,0.04036929582810145
0.130615234375,0.0,0.04680740073881662
0.130859375,2.220446049250313e-16,0.047503261506507855
0.131103515625,0.0,0.05448654320243129
0.13134765625,2.220446049250313e-16,0.046169209192184146
0.131591796875,-2.220446049250313e-16,0.045812006509393655
0.1318359375,0.0,0.04031022254193606
0.132080078125,-2.220446049250313e-16,0.04445549297349238
0.13232421875,0.0,0.04502618483683829
0.132568359375,0.0,0.043898795644409905
0.1328125,0.0,0.0487800762074726
0.133056640625,0.0,0.04642904680349469
0.13330078125,0.0,0.03674381357651346
0.133544921875,0.0,0.0406606466429702
0.1337890625,2.220446049250313e-16,0.04044509913422356
0.134033203125,0.0,0.044010871950111996
0.13427734375,0.0,0.05495228375722383
0.134521484375,0.0,0.0474783734229316
0.134765625,0.0,0.04723754621642695
0.135009765625,2.220446049250313e-16,0.04027580391741847
0.13525390625,-2.220446049250313e-16,0.03661741513465189
0.135498046875,2.220446049250313e-16,0.03919530611929156
0.1357421875,0.0,0.040348929729941974
0.135986328125,0.0,0.039206998967181717
0.13623046875,0.0,0.042029199227748615
0.136474609375,-2.220446049250313e-16,0.039548359563035484
0.13671875,0.0,0.037644939188195226
0.136962890625,0.0,0.041010000311610284
0.13720703125,0.0,0.04180666083148643
0.137451171875,0.0,0.040916979615741145
0.1376953125,2.220446049250313e-16,0.03846007811385266
0.137939453125,2.220446049250313e-16,0.04636546411154474
0.13818359375,-2.220446049250313e-16,0.036481463054625074
0.138427734375,-2.220446049250313e-16,0.044383768362025844
0.138671875,-2.220446049250313e-16,0.04177250701670254
0.138916015625,2.220446049250313e-16,0.044441635886117936
0.13916015625,0.0,0.05090690941531206
0.139404296875,0.0,0.04851244052803971
0.1396484375,0.0,0.0500324931952687
0.139892578125,2.220446049250313e-16,0.05436274117385631
0.14013671875,0.0,0.0447051390643558
0.140380859375,0.0,0.0365617334948416
0.140625,-2.220446049250313e-16,0.03720286709151677
0.140869140625,2.220446049250313e-16,0.04760611468307441
0.14111328125,-2.220446049250313e-16,0.03726506470496749
0.141357421875,0.0,0.036769533437994495
0.1416015625,-2.220446049250313e-16,0.03839120448079725
0.141845703125,-2.220446049250313e-16,0.04298604624918889
0.14208984375,0.0,0.044128237218673094
0.142333984375,0.0,0.04676083817367238
0.142578125,0.0,0.04680862185140766
0.142822265625,0.0,0.04915342753513796
0.14306640625,-2.220446049250313e-16,0.04023126484222228
0.143310546875,0.0,0.0464220379382525
0.1435546875,0.0,0.040388249012694555
0.143798828125,0.0,0.043680458362041374
0.14404296875,2.220446049250313e-16,0.03818242411463024
0.144287109375,0.0,0.03177147429849936
0.14453125,0.0,0.03462462336639849
0.144775390625,0.0,0.0347792591240732
0.14501953125,2.220446049250313e-16,0.03500503377196473
0.145263671875,0.0,0.044561452226899556
0.1455078125,-2.220446049250313e-16,0.03362185839148779
0.145751953125,0.0,0.034980721818513194
0.14599609375,-2.220446049250313e-16,0.03921922933043387
0.146240234375,-2.220446049250313e-16,0.03997495169008225
