frequency_hz,psd_v2_per_hz
0.0,1.0838389101082938e-06
19.531249999999442,6.999128233666304e-07
39.062499999998884,1.342388430810773e-07
58.59374999999832,4.852058639235405e-08
78.12499999999777,1.927001060645858e-08
97.65624999999721,1.28484431237601e-07
117.18749999999665,9.106771799015717e-08
136.7187499999961,4.570433849901478e-08
156.24999999999554,1.3647103798834804e-07
175.78124999999497,1.6606703595344649e-07
195.31249999999443,5.405247765941058e-08
214.84374999999386,5.305013074325143e-08
234.3749999999933,1.112900019167914e-07
253.90624999999275,2.911699202785613e-08
273.4374999999922,9.677080101435866e-08
292.96874999999164,1.1711514246372464e-07
312.4999999999911,1.6483479329627907e-08
332.0312499999905,1.1755965119971803e-07
351.56249999998994,3.250681040570821e-07
371.0937499999894,2.934404849407808e-07
390.62499999998886,9.732556145619411e-08
410.1562499999883,2.0859619911660108e-07
429.6874999999877,1.4003081217838845e-07
449.21874999998715,8.911721533066977e-08
468.7499999999866,1.2562924607317463e-07
488.2812499999861,4.843579918070414e-08
507.8124999999855,4.511837628291207e-08
527.343749999985,9.18797900479008e-08
546.8749999999844,7.029033138639963e-08
566.4062499999839,4.076155324054419e-08
585.9374999999833,1.036395044591882e-07
605.4687499999827,1.3147357070033188e-07
624.9999999999822,5.280920426212626e-08
644.5312499999816,6.313321513314211e-09
664.062499999981,3.16094825591406e-08
683.5937499999804,1.8075266571019387e-08
703.1249999999799,3.037231543053906e-08
722.6562499999793,1.8032678372932444e-07
742.1874999999789,1.0241241593968272e-07
761.7187499999783,1.0978183901710479e-08
781.2499999999777,9.881897589804872e-08
800.7812499999771,1.2725599829715735e-07
820.3124999999766,1.151365100793598e-07
839.843749999976,1.400228052647917e-07
859.3749999999754,3.840174739288141e-08
878.9062499999749,2.297104147297614e-07
898.4374999999743,3.505430547808744e-07
917.9687499999737,3.0173455582681866e-07
937.4999999999732,3.542826796367235e-06
957.0312499999727,3.270555381314541e-05
976.5624999999721,0.008565197804570941
996.0937499999716,0.06476499833222363
1015.624999999971,0.028884285838167666
1035.1562499999704,0.000159944325717685
1054.68749999997,5.617784375425026e-06
1074.2187499999693,6.514163449776032e-07
1093.7499999999688,4.899886368140377e-07
1113.2812499999682,2.4081065556259305e-08
1132.8124999999677,1.3560440037783498e-07
1152.343749999967,3.645562040456356e-08
1171.8749999999666,5.820172257778111e-08
1191.406249999966,2.0898718702983108e-07
1210.9374999999654,8.774225239325577e-08
1230.4687499999648,1.3987966288356e-08
1249.9999999999643,6.598735005142225e-08
1269.5312499999638,2.5211334992313385e-07
1289.0624999999632,1.9844454569106392e-07
1308.5937499999627,1.5699461177584377e-07
1328.124999999962,1.5494812548327591e-07
1347.6562499999616,1.423826159351186e-07
1367.187499999961,1.093668970085391e-07
1386.7187499999604,4.118182901108056e-08
1406.2499999999598,1.012274706474898e-07
1425.7812499999593,7.878119057285385e-08
1445.3124999999586,1.8029978704935335e-09
1464.8437499999582,7.550938338129774e-08
1484.3749999999577,1.9537833951363848e-07
1503.906249999957,9.914612476890465e-08
1523.4374999999566,6.597719989919139e-08
1542.968749999956,4.090139758923688e-08
1562.4999999999554,4.542965368777536e-08
1582.0312499999548,1.3862366435069764e-07
1601.5624999999543,9.552484508464563e-08
1621.0937499999536,7.413572052780059e-08
1640.6249999999532,3.5086276314351346e-08
1660.1562499999525,6.781738558779482e-08
1679.687499999952,1.1299335773570965e-07
1699.2187499999516,1.7923749183840424e-07
1718.749999999951,3.93964324707277e-07
1738.2812499999504,2.6394488983314036e-07
1757.8124999999498,9.82459841430473e-08
1777.3437499999493,4.1895711401239954e-08
1796.8749999999486,4.926777642420769e-08
1816.4062499999482,1.1858626846609429e-07
1835.9374999999475,4.2227856090038126e-08
1855.468749999947,3.3322390782143465e-08
1874.9999999999463,2.1504004968066547e-08
1894.5312499999459,8.915145596912007e-09
1914.0624999999454,6.961011975929327e-08
1933.5937499999447,8.683643543844515e-08
1953.1249999999443,1.4043638040923952e-08
1972.6562499999436,3.461374467177589e-08
1992.1874999999432,7.174604410960017e-08
2011.7187499999425,1.0799374831602067e-07
2031.249999999942,3.671943401525581e-08
2050.7812499999413,1.235128436185557e-07
2070.312499999941,7.977155708414553e-08
2089.8437499999404,2.9426800839384026e-08
2109.37499999994,7.142759467992975e-08
2128.906249999939,1.689395732873016e-08
2148.4374999999386,8.545351132614227e-08
2167.968749999938,1.2963554190550118e-07
2187.4999999999377,9.134022944945332e-08
2207.031249999937,7.19526840023415e-08
2226.5624999999363,6.660270115543027e-08
2246.093749999936,4.685902877546149e-08
2265.6249999999354,4.993604121232242e-08
2285.1562499999345,1.943707619164158e-07
2304.687499999934,2.7004113117016196e-07
2324.2187499999336,1.1184759660196926e-07
2343.749999999933,9.080337100209526e-08
2363.2812499999327,1.3777841930608937e-07
2382.812499999932,3.6443073165369416e-08
2402.3437499999313,1.766484311618151e-08
2421.874999999931,1.2011232489158316e-08
2441.4062499999304,5.607248388710985e-08
2460.9374999999295,7.082920624210958e-08
2480.468749999929,5.653704322944861e-08
2499.9999999999286,1.3255249928218857e-07
2519.531249999928,1.300418193968068e-07
2539.0624999999277,8.311176936335767e-08
2558.593749999927,1.674026097118616e-07
2578.1249999999263,9.319447215052547e-08
2597.656249999926,3.9382049086730576e-08
2617.1874999999254,3.523659099457863e-08
2636.7187499999245,1.4189049259166346e-08
2656.249999999924,1.6720673566197377e-08
2675.7812499999236,6.700520057977496e-08
2695.312499999923,1.6962718110374153e-07
2714.8437499999227,1.4658048765511503e-07
2734.374999999922,4.228989244958949e-08
2753.9062499999213,1.463503730276936e-07
2773.437499999921,1.975367364409858e-07
2792.9687499999204,1.0076874498287701e-07
2812.4999999999195,6.180319608390077e-08
2832.031249999919,3.444624598681332e-08
2851.5624999999186,6.600471934396873e-08
2871.093749999918,8.403995929708639e-08
2890.6249999999172,2.376225414872938e-07
2910.156249999917,1.2493124291765072e-07
2929.6874999999163,2.6036771116248873e-08
2949.218749999916,1.1995544686624525e-08
2968.7499999999154,2.6120727023686587e-08
2988.2812499999145,1.2517769807583224e-07
3007.812499999914,1.3558691382754027e-07
3027.3437499999136,1.295291207539982e-07
3046.874999999913,6.07538777481414e-08
3066.4062499999122,1.397456166620759e-07
3085.937499999912,7.494864749349545e-08
3105.4687499999113,8.542987629315164e-08
3124.999999999911,1.1768551228804842e-07
3144.5312499999104,1.0486172458579929e-07
3164.0624999999095,4.108125892163943e-08
3183.593749999909,5.909734120931836e-08
3203.1249999999086,6.011498252141912e-08
3222.656249999908,1.03630166736534e-07
3242.1874999999072,1.6371629147954088e-07
3261.718749999907,2.7916776537856408e-08
3281.2499999999063,1.3044058642484997e-07
3300.781249999906,2.767359327682372e-07
3320.312499999905,8.648103121234483e-08
3339.8437499999045,1.1142952049411889e-08
3359.374999999904,3.22138967549165e-08
3378.9062499999036,1.203924075889603e-07
3398.437499999903,1.1886055853099149e-07
3417.9687499999022,8.645336045828124e-08
3437.499999999902,1.368394514840075e-07
3457.0312499999013,1.4359177985443067e-07
3476.562499999901,8.243981437485997e-08
3496.0937499999,6.233675541695916e-08
3515.6249999998995,1.4425754273770993e-07
3535.156249999899,2.073374681427838e-07
3554.6874999998986,1.651586339240354e-07
3574.218749999898,1.3194264228439375e-07
3593.749999999897,1.4795204119771206e-08
3613.2812499998968,8.495521634624863e-08
3632.8124999998963,1.3731951258790671e-07
3652.343749999896,8.572335309326348e-08
3671.874999999895,2.6779095235059466e-08
3691.4062499998945,3.882212635165238e-08
3710.937499999894,4.7589085075772385e-08
3730.4687499998936,6.767843144460305e-08
3749.9999999998927,1.579098975018214e-07
3769.531249999892,8.690648272125909e-08
3789.0624999998918,2.3872461259959753e-08
3808.5937499998913,7.583911807566754e-08
3828.124999999891,9.583457802548818e-08
3847.65624999989,3.7111241797366345e-08
3867.1874999998895,1.7038453778617228e-08
3886.718749999889,6.323357541954663e-08
3906.2499999998886,1.0926921717792471e-07
3925.7812499998877,1.7930963129690545e-07
3945.312499999887,1.1667288774164489e-07
3964.8437499998868,6.377385917342162e-08
3984.3749999998863,1.5595632229084995e-08
4003.906249999886,1.656581699932061e-07
4023.437499999885,7.271509087800405e-08
4042.9687499998845,9.129938695659184e-08
4062.499999999884,3.221602662067612e-08
4082.0312499998836,1.403892208068159e-08
4101.562499999883,3.214343749439158e-08
4121.093749999883,6.537120814709737e-08
4140.624999999882,1.366431987286758e-07
4160.156249999881,2.1930452077041476e-07
4179.687499999881,1.2390064394328188e-07
4199.21874999988,1.5843139035180673e-07
4218.74999999988,1.849927126335664e-07
4238.281249999879,2.927003006781805e-07
4257.812499999878,1.6485699900408365e-07
4277.343749999878,4.275708072657777e-08
4296.874999999877,3.11941078208419e-08
4316.406249999876,8.804105505806436e-08
4335.937499999876,2.3086177378977178e-08
4355.468749999875,1.636638881289094e-07
4374.999999999875,6.503225529456636e-08
4394.5312499998745,7.785208657406712e-09
4414.062499999874,7.693750118383938e-08
4433.593749999874,8.45731579681031e-08
4453.124999999873,2.1764109959154123e-07
4472.656249999873,1.511084351218337e-07
4492.187499999872,8.5959981763012e-08
4511.718749999871,3.862978221230961e-07
4531.249999999871,3.556958920820228e-07
4550.78124999987,1.5406417466830197e-07
4570.312499999869,3.633504113587789e-08
4589.843749999869,6.2197479147753395e-09
4609.374999999868,1.742481434412693e-08
4628.906249999868,4.253001289098938e-08
4648.437499999867,6.758798884832739e-08
4667.968749999866,8.205233848828123e-08
4687.499999999866,1.7908053568307823e-07
4707.031249999865,2.3019414064183967e-07
4726.562499999865,1.8935421425167955e-08
4746.0937499998645,1.2545492816441331e-07
4765.624999999864,1.8753717041235626e-07
4785.156249999864,7.066382477411082e-08
4804.687499999863,1.586281732946452e-07
4824.218749999863,7.289605701997983e-08
4843.749999999862,3.265654355228293e-08
4863.281249999861,4.6927420945408395e-08
4882.812499999861,3.3959245784770674e-08
4902.34374999986,6.613978314582762e-08
4921.874999999859,9.728018557158383e-08
4941.406249999859,1.0803835505600105e-07
4960.937499999858,1.9534309809580969e-07
4980.468749999858,2.0756211759042394e-07
4999.999999999857,1.1497843272139717e-07
5019.531249999856,9.503662601186937e-08
5039.062499999856,6.466218791664445e-08
5058.593749999855,2.3890712920314598e-08
5078.124999999855,6.245170200570789e-08
5097.6562499998545,4.265413174026014e-08
5117.187499999854,4.0453445511469726e-08
5136.718749999854,3.198226943268299e-08
5156.249999999853,3.179782732785646e-08
5175.781249999852,4.324096176435427e-08
5195.312499999852,1.875507269976373e-07
5214.843749999851,1.6721037433456817e-07
5234.374999999851,1.8852359165796503e-08
5253.90624999985,1.1153056137473536e-07
5273.437499999849,1.2909279382871562e-07
5292.968749999849,4.075573273289635e-08
5312.499999999848,2.3998364285305172e-08
5332.031249999848,8.74519915146828e-08
5351.562499999847,1.1226658633267271e-07
5371.093749999846,3.5142991982031906e-08
5390.624999999846,6.155345230646382e-08
5410.156249999845,1.7064166948751307e-08
5429.687499999845,2.380024643660288e-08
5449.2187499998445,1.0518599641928447e-07
5468.749999999844,1.042138181219501e-07
5488.281249999844,3.59424334981888e-08
5507.812499999843,1.9801290119213084e-07
5527.343749999842,2.159650404211568e-07
5546.874999999842,1.5001653397595714e-07
5566.406249999841,1.1960039323688585e-07
5585.937499999841,3.4954406022265115e-08
5605.46874999984,3.101322251423336e-07
5624.999999999839,7.687844950987833e-08
5644.531249999839,2.2389948756245498e-08
5664.062499999838,2.8500535087665427e-08
5683.593749999838,4.02757525934947e-08
5703.124999999837,4.2316522693334856e-08
5722.656249999836,6.961618993070645e-08
5742.187499999836,1.6228243857054485e-08
5761.718749999835,8.141354368724712e-08
5781.2499999998345,5.8605536608849354e-08
5800.7812499998345,3.8754833466913063e-08
5820.312499999834,1.3852768245807343e-07
5839.843749999834,1.4391288292468948e-07
5859.374999999833,3.465428261721255e-07
5878.906249999832,2.412176728673768e-07
5898.437499999832,8.106879047489773e-08
5917.968749999831,3.090887240262069e-08
5937.499999999831,3.2986460918344353e-09
5957.03124999983,6.011232424729728e-08
5976.562499999829,1.0291485085632117e-07
5996.093749999829,4.532033435597965e-08
6015.624999999828,5.7714179888383584e-08
6035.156249999827,6.436630661133426e-08
6054.687499999827,1.2538479631868824e-08
6074.218749999826,5.3086430182848884e-08
6093.749999999826,1.159902649304913e-07
6113.281249999825,1.1998235439624427e-07
6132.8124999998245,1.4905992055906214e-07
6152.3437499998245,1.4364430533794379e-07
6171.874999999824,1.8249782817453692e-07
6191.406249999824,2.4883908953588416e-07
6210.937499999823,2.9535766442972455e-08
6230.468749999822,5.210466915045593e-08
6249.999999999822,6.472560716364922e-08
6269.531249999821,1.196718531364441e-07
6289.062499999821,3.5424671311827774e-08
6308.59374999982,4.204848854096363e-08
6328.124999999819,9.596037276932075e-08
6347.656249999819,1.293140003798949e-07
6367.187499999818,1.217268487578835e-07
6386.718749999817,1.2493793626622495e-07
6406.249999999817,7.66122394048941e-08
6425.781249999816,1.0998898971024571e-07
6445.312499999816,1.1303775723224448e-07
6464.843749999815,8.170912866721343e-08
6484.3749999998145,5.847908697538348e-08
6503.9062499998145,1.4543887698865121e-08
6523.437499999814,2.1591845368513393e-08
6542.968749999814,7.173852333314529e-08
6562.499999999813,4.797284192777442e-08
6582.031249999812,1.9015399265696137e-08
6601.562499999812,1.538835671390982e-08
6621.093749999811,3.722545661767094e-08
6640.62499999981,6.974381860029104e-08
6660.15624999981,6.748584939989713e-08
6679.687499999809,6.618379133148975e-08
6699.218749999809,9.977644784505883e-08
6718.749999999808,8.061141603935703e-09
6738.281249999807,6.113991532415586e-08
6757.812499999807,9.906816818480567e-08
6777.343749999806,1.2378334667804493e-07
6796.874999999806,1.7331200270659204e-07
6816.406249999805,1.6219772872619427e-07
6835.9374999998045,8.383547539437445e-08
6855.4687499998045,6.180205327691523e-08
6874.999999999804,7.513248336113843e-08
6894.531249999804,3.3545661266837946e-08
6914.062499999803,6.659933230871064e-09
6933.593749999802,3.18611304463991e-08
6953.124999999802,5.5285818559096655e-08
6972.656249999801,5.933337351875331e-08
6992.1874999998,5.945785754272012e-08
7011.7187499998,1.233968272611848e-07
7031.249999999799,9.9056633896196e-08
7050.781249999799,5.7059383758456596e-08
7070.312499999798,1.8997517292402802e-08
7089.843749999797,2.1951431194553083e-08
7109.374999999797,2.5875256432839375e-08
7128.906249999796,1.6130878760237767e-08
7148.437499999796,2.865547070966188e-08
7167.968749999795,5.0680015786870436e-08
7187.499999999794,6.822988609207034e-08
7207.031249999794,3.2382990170011096e-08
7226.5624999997935,9.720015377288082e-08
7246.093749999793,1.7142150105045926e-07
7265.624999999793,1.815194390297459e-07
7285.156249999792,9.198697121935067e-08
7304.687499999792,3.353154056585423e-08
7324.218749999791,4.36523529831399e-08
7343.74999999979,1.3050277540787158e-07
7363.28124999979,1.219289160908005e-07
7382.812499999789,1.3877103779521742e-07
7402.343749999789,3.231103350358427e-08
7421.874999999788,1.0779234227127952e-07
7441.406249999787,1.1243413592254469e-07
7460.937499999787,6.035470443731717e-08
7480.468749999786,1.1500360622454956e-07
7499.999999999785,1.2282656403117756e-07
7519.531249999785,3.3583213152834465e-08
7539.062499999784,4.023621608911281e-08
7558.593749999784,6.772281308019979e-08
7578.1249999997835,1.002643342875084e-08
7597.656249999783,3.4593261973750484e-08
7617.187499999783,3.7464255721692045e-08
7636.718749999782,3.787192120213122e-08
7656.249999999782,5.852983960148947e-08
7675.781249999781,5.800577496925369e-09
7695.31249999978,6.763705263790018e-08
7714.84374999978,5.707806126511265e-08
7734.374999999779,6.466701566434599e-08
7753.906249999779,3.5703045308573246e-08
7773.437499999778,7.839610041251619e-08
7792.968749999777,1.3495761907651162e-07
7812.499999999777,2.21729959131261e-07
7832.031249999776,1.7164338207243856e-07
7851.562499999775,1.0402424432684527e-07
7871.093749999775,1.1198257846529876e-07
7890.624999999774,8.146747182272056e-08
7910.156249999774,7.598593667904864e-08
7929.6874999997735,1.071031523478895e-07
7949.218749999773,6.676043974039788e-08
7968.749999999773,1.1014158456632633e-07
7988.281249999772,1.8629748417877533e-07
8007.812499999772,1.4159296012482373e-07
8027.343749999771,8.225936634817177e-08
8046.87499999977,2.624406992308708e-08
8066.40624999977,8.762985590308422e-08
8085.937499999769,7.236625418488e-08
8105.468749999768,1.1831022080537354e-08
8124.999999999768,6.496689406000572e-08
8144.531249999767,2.3740441059859204e-08
8164.062499999767,1.5179663122663377e-08
8183.593749999766,6.056515367473222e-08
8203.124999999765,1.1249434658740201e-07
8222.656249999765,2.230836577342356e-08
8242.187499999765,2.2579687013376206e-08
8261.718749999764,3.2079222133121243e-08
8281.249999999764,1.3416998354471684e-07
8300.781249999764,4.3400044454289795e-07
8320.312499999762,2.9550557865191735e-07
8339.843749999762,5.593445791154912e-08
8359.374999999762,7.671036800871174e-08
8378.90624999976,6.635437126610786e-08
8398.43749999976,8.801831082952675e-08
8417.96874999976,5.562248941593948e-08
8437.49999999976,2.9154758454121118e-08
8457.031249999758,2.6857179118285667e-08
8476.562499999758,7.630313094973851e-08
8496.093749999758,1.538071012724451e-07
8515.624999999756,9.088930402868455e-08
8535.156249999756,5.835832472124385e-08
8554.687499999756,5.316614066531873e-08
8574.218749999754,3.914827694310795e-08
8593.749999999754,7.354132180123574e-08
8613.281249999754,9.26978232895267e-08
8632.812499999753,3.32064344622521e-08
8652.343749999753,1.3765123258932708e-07
8671.874999999753,2.5983421390155027e-07
8691.406249999753,1.1998036750401362e-07
8710.93749999975,8.117420239614435e-08
8730.46874999975,3.713098499309561e-08
8749.99999999975,2.6432561144915186e-08
8769.531249999749,3.1514921053498044e-08
8789.062499999749,6.807405338906695e-08
8808.593749999749,1.463586098088209e-07
8828.124999999747,1.1855740694411215e-07
8847.656249999747,1.1734883204087562e-08
8867.187499999747,2.1465583578602308e-08
8886.718749999745,4.48484013866823e-08
8906.249999999745,1.6259767026985888e-07
8925.781249999745,1.577429258576853e-07
8945.312499999745,1.2561073235377015e-07
8964.843749999744,1.1136195913088708e-07
8984.374999999744,9.768202130021922e-08
9003.906249999744,3.358357343338882e-08
9023.437499999742,2.360570588571654e-08
9042.968749999742,2.5939755250018223e-08
9062.499999999742,6.219816847484269e-08
9082.03124999974,1.0391834385061025e-07
9101.56249999974,6.184902676948072e-08
9121.09374999974,3.9352120523128785e-08
9140.624999999738,9.660854770864334e-08
9160.156249999738,1.7712326335569e-07
9179.687499999738,2.751078461998103e-07
9199.218749999738,2.5080728437991895e-07
9218.749999999736,1.7481089785980116e-07
9238.281249999736,1.9774301153343284e-08
9257.812499999736,2.796877103993857e-08
9277.343749999734,4.63762381015477e-08
9296.874999999734,4.261000564101431e-08
9316.406249999734,8.426493596147248e-09
