frequency_hz,psd_v2_per_hz
2636.7187499999245,4.185654448231716e-06
2656.249999999924,2.1462678408783693e-06
2675.7812499999236,2.022851158260753e-06
2695.312499999923,4.6938624398189857e-07
2714.8437499999227,5.616882936233425e-06
2734.374999999922,1.7109410023586808e-05
2753.9062499999213,1.5656977961911096e-05
2773.437499999921,5.5821055048975855e-06
2792.9687499999204,2.620004436998495e-06
2812.4999999999195,8.466872147969253e-07
2832.031249999919,2.722636004803393e-07
2851.5624999999186,2.1385023017860446e-06
2871.093749999918,5.916128805165003e-06
2890.6249999999172,5.344527616228033e-06
2910.156249999917,2.3649762842454555e-06
2929.6874999999163,9.281985467125032e-07
2949.218749999916,1.7880874658873981e-06
2968.7499999999154,6.957385383064075e-06
2988.2812499999145,1.1629214179920825e-05
3007.812499999914,1.4459758481551172e-05
3027.3437499999136,1.1484029574234026e-05
3046.874999999913,2.9175574664898746e-06
3066.4062499999122,5.316298299365987e-07
3085.937499999912,2.3206631625243766e-06
3105.4687499999113,6.708162564848399e-06
3124.999999999911,8.369476788193645e-06
3144.5312499999104,4.6576278610729095e-06
3164.0624999999095,8.664608110381401e-07
3183.593749999909,3.088318823231212e-07
3203.1249999999086,1.3424193720511492e-06
3222.656249999908,4.235840125566338e-06
3242.1874999999072,1.0958656792859038e-05
3261.718749999907,1.717488806772233e-05
3281.2499999999063,7.3380932876782955e-06
3300.781249999906,6.252866372054136e-07
3320.312499999905,2.8537440129750746e-07
3339.8437499999045,2.57733351795254e-06
3359.374999999904,2.99243543651464e-06
3378.9062499999036,5.103111141135729e-06
3398.437499999903,1.865586033242633e-06
3417.9687499999022,1.1125450340515327e-07
3437.499999999902,2.5577288696920835e-07
3457.0312499999013,1.2793022202757732e-06
3476.562499999901,0.00010213570276101392
3496.0937499999,0.0007424507586027901
3515.6249999998995,0.0003188414279697391
3535.156249999899,2.7738064829648387e-06
3554.6874999998986,7.717329978233351e-07
3574.218749999898,4.803927675570669e-07
3593.749999999897,6.216543820025659e-07
3613.2812499998968,6.706930586872831e-06
3632.8124999998963,5.0853150272214955e-06
3652.343749999896,1.675126913819074e-06
3671.874999999895,1.2533335505645473e-06
3691.4062499998945,3.2931973947345674e-07
3710.937499999894,5.30325471265443e-06
3730.4687499998936,1.6328788599104045e-05
3749.9999999998927,1.4170289570924164e-05
3769.531249999892,5.6232439599953515e-06
3789.0624999998918,2.08513281128378e-06
3808.5937499998913,5.512962423520865e-07
3828.124999999891,1.6885420130552094e-07
3847.65624999989,2.461261390492207e-06
3867.1874999998895,5.454228265392819e-06
3886.718749999889,6.409146803218192e-06
3906.2499999998886,3.375081753319434e-06
3925.7812499998877,8.667374248361403e-07
3945.312499999887,1.6313725210715376e-06
3964.8437499998868,7.911337669691342e-06
3984.3749999998863,9.750107734258143e-06
4003.906249999886,1.0572212255880293e-05
4023.437499999885,8.054222294572972e-06
4042.9687499998845,3.031566449519938e-06
4062.499999999884,1.5328476594071244e-07
4082.0312499998836,1.3039397737375475e-06
4101.562499999883,4.853284583151236e-06
4121.093749999883,8.194456297684089e-06
4140.624999999882,3.793769957399931e-06
4160.156249999881,5.883324768522712e-07
4179.687499999881,2.728200174121568e-07
4199.21874999988,1.93958928103905e-06
4218.74999999988,5.645274849663161e-06
4238.281249999879,1.1984886102690723e-05
4257.812499999878,2.33709983890965e-05
4277.343749999878,1.3272880367800115e-05
4296.874999999877,2.3141375340530086e-06
4316.406249999876,6.904367586892299e-07
4335.937499999876,1.5508500319606766e-06
4355.468749999875,2.477304096954097e-06
4374.999999999875,7.648292262226846e-06
4394.5312499998745,4.779802991615804e-06
4414.062499999874,2.8122848146317634e-07
4433.593749999874,4.192439711766792e-07
4453.124999999873,1.953069746354791e-06
4472.656249999873,2.4300440420899865e-05
4492.187499999872,0.00039264868508842284
4511.718749999871,0.00029479802281839445
4531.249999999871,4.331491953372089e-06
4550.78124999987,1.3815485864820753e-06
4570.312499999869,4.509790544496408e-07
4589.843749999869,9.377750398314497e-07
4609.374999999868,5.263646086793341e-06
4628.906249999868,6.898165211414692e-06
4648.437499999867,2.6597379380586218e-06
4667.968749999866,1.9079141583672416e-06
4687.499999999866,6.728709505809382e-07
4707.031249999865,2.3493174178214547e-06
4726.562499999865,1.4009132693001277e-05
4746.0937499998645,1.8857112837112537e-05
4765.624999999864,7.110161853687529e-06
4785.156249999864,3.0725998845894875e-06
4804.687499999863,1.286724227130272e-06
4824.218749999863,6.340688021791369e-07
4843.749999999862,2.528118472829106e-06
4863.281249999861,5.661941752406928e-06
4882.812499999861,6.487774592825269e-06
4902.34374999986,1.8187723616203613e-06
4921.874999999859,1.0879164699370864e-06
4941.406249999859,5.317787322154528e-07
4960.937499999858,4.75303108482285e-06
4980.468749999858,1.0741232949456894e-05
4999.999999999857,1.0893771721773798e-05
5019.531249999856,9.440743805627241e-06
5039.062499999856,6.2136698465499645e-06
5058.593749999855,1.3729689859554054e-06
5078.124999999855,1.0931538865785023e-06
5097.6562499998545,2.228569670408151e-06
5117.187499999854,6.693772766611807e-06
5136.718749999854,4.298709520604715e-06
5156.249999999853,1.145258669905835e-06
5175.781249999852,1.930752131094365e-07
5195.312499999852,1.061277624627432e-06
5214.843749999851,2.5026959565953828e-06
5234.374999999851,6.323138468114772e-06
5253.90624999985,1.7805958709343615e-05
5273.437499999849,1.4546723484588281e-05
5292.968749999849,2.8407159033859272e-06
5312.499999999848,6.891600190678236e-07
5332.031249999848,2.0311115990015757e-06
5351.562499999847,1.8078927527576986e-06
5371.093749999846,4.490681659771077e-06
5390.624999999846,4.4225920598610555e-06
5410.156249999845,6.066424094073056e-07
5429.687499999845,5.98050950061816e-07
5449.2187499998445,7.097123146652282e-07
5468.749999999844,2.997213690153657e-06
5488.281249999844,0.00018030954878604436
5507.812499999843,0.00022990254186393267
5527.343749999842,9.353890808042645e-06
5546.874999999842,1.6203955486972048e-06
5566.406249999841,3.4651342686949365e-07
5585.937499999841,7.50275776981516e-07
5605.46874999984,4.495100610050131e-06
5624.999999999839,7.336110038379998e-06
5644.531249999839,2.854981175004951e-06
5664.062499999838,1.8104527019821666e-06
5683.593749999838,5.216581965312105e-07
5703.124999999837,2.6778335159210888e-06
5722.656249999836,1.0401028740146787e-05
5742.187499999836,1.9541024561147185e-05
5761.718749999835,1.0194082400826614e-05
5781.2499999998345,3.5424003153076573e-06
5800.7812499998345,2.0393659302036574e-06
5820.312499999834,1.3256229510152315e-07
5839.843749999834,1.4280701646077223e-06
5859.374999999833,4.427666609618942e-06
5878.906249999832,6.699251910336935e-06
5898.437499999832,4.949267969095624e-06
5917.968749999831,1.7341115455599342e-06
5937.499999999831,3.792952387784723e-07
5957.03124999983,2.874684340155471e-06
5976.562499999829,8.763521638654554e-06
5996.093749999829,1.3055798558643464e-05
6015.624999999828,1.1466097852985343e-05
6035.156249999827,6.749607088520594e-06
6054.687499999827,8.717348636438841e-07
6074.218749999826,5.373941552758902e-07
6093.749999999826,2.1893184177173227e-06
6113.281249999825,6.721840963944506e-06
6132.8124999998245,6.995725201642551e-06
6152.3437499998245,2.8023086372052337e-06
6171.874999999824,4.4103298226676063e-07
6191.406249999824,6.864870858006895e-07
6210.937499999823,2.3942172437848026e-06
6230.468749999822,5.590734130856741e-06
6249.999999999822,1.322479289462243e-05
6269.531249999821,1.4685308212717619e-05
6289.062499999821,3.770442177033902e-06
6308.59374999982,2.0975520424209262e-07
6328.124999999819,1.5275609455642742e-06
6347.656249999819,2.5484672117274997e-06
6367.187499999818,7.403630853565752e-06
6386.718749999817,9.741127556645316e-06
6406.249999999817,1.3430412492934462e-06
6425.781249999816,4.7525090947536086e-07
6445.312499999816,4.139386365341321e-07
6464.843749999815,1.5816574524168498e-06
6484.3749999998145,8.633348088828591e-05
6503.9062499998145,0.00019716788541408064
6523.437499999814,2.2850706758585236e-05
6542.968749999814,1.368564543508349e-06
6562.499999999813,3.9505146601533067e-07
6582.031249999812,8.88065859960599e-07
6601.562499999812,2.8235900179562935e-06
6621.093749999811,8.577713156695376e-06
6640.62499999981,3.503069729507693e-06
6660.15624999981,1.9418527258280513e-06
6679.687499999809,1.075379945075304e-06
6699.218749999809,7.965733256702151e-07
6718.749999999808,9.442536613473084e-06
6738.281249999807,2.0302011959610856e-05
6757.812499999807,1.2813952657550335e-05
6777.343749999806,4.8301197829888946e-06
6796.874999999806,2.5049241289007054e-06
