frequency_hz,coherence,csd_magnitude,csd_phase_radians
0.0,0.12401490678978905,1.5182531745770178e-06,0.0
19.531249999999442,0.3623659982943874,2.1490563976163702e-06,0.1735050541324293
39.062499999998884,0.4020535732120197,4.778713240822598e-07,0.46967897494238847
58.59374999999832,0.03843395068077656,4.690633862921192e-08,-0.20892187469416096
78.12499999999777,0.9106867723893503,1.2110260794068348e-07,2.6139581348784886
97.65624999999721,0.8197062801042979,4.904487466757079e-07,1.490192474383905
117.18749999999665,0.10984442420694959,2.446352754868312e-07,1.2191509572348205
136.7187499999961,0.6651859981819294,3.211451319887561e-07,-0.4730055266254455
156.24999999999554,0.6072676510011633,3.3151480640960126e-07,0.11486223297615399
175.78124999999497,0.9922236234032233,2.927213837883805e-07,-0.6354560658944425
195.31249999999443,0.2499051961762174,1.515518241089847e-07,-0.8377726207494657
214.84374999999386,0.7589723004219759,4.2303255720615126e-07,0.6427754167803319
234.3749999999933,0.27224334892697283,5.208212551513944e-07,0.4566751153758648
253.90624999999275,0.033981758627955556,1.284235947461595e-07,0.3293010803697938
273.4374999999922,0.039583199647744205,2.068268463191253e-07,0.7627006559339311
292.96874999999164,0.7460309347192705,3.824959844813094e-07,0.13423662855177013
312.4999999999911,0.8110643156637907,9.987887953713736e-08,-0.6303459730570408
332.0312499999905,0.4644873099241444,2.679667911618008e-07,-0.4935711719087655
351.56249999998994,0.234568116879848,3.827680221605902e-07,-1.8557049372223096
371.0937499999894,0.41723214461442604,8.951445096753495e-07,-2.73474576879469
390.62499999998886,0.13648080470263232,3.065509404039757e-07,2.221411561675192
410.1562499999883,0.9942262575510816,2.289793213425607e-07,2.2915957000495477
429.6874999999877,0.33689337796271457,2.690541412171578e-07,-0.6838718136542115
449.21874999998715,0.30456563236050405,5.936122358762189e-07,-1.9584749057960336
468.7499999999866,0.44221618992925776,5.880191189196488e-06,2.086954921968547
488.2812499999861,0.5127869578730894,2.4844639447496857e-05,2.7478582518884185
507.8124999999855,0.614978666111034,2.997011667578765e-05,-3.0534479404233665
527.343749999985,0.14942904193163264,5.24355293118036e-06,-2.3214357558688112
546.8749999999844,0.5269330949465887,1.1112102706056352e-06,1.6752170090418443
566.4062499999839,0.8137514842919239,3.326122433674902e-07,-2.2821965370509827
585.9374999999833,0.32257606325835797,2.3973137686739774e-07,1.8757643794120373
605.4687499999827,0.453841310385576,3.9738428639658147e-07,-0.709442548040339
624.9999999999822,0.5978825545280143,4.833210592396248e-07,-0.6748898456162872
644.5312499999816,0.40711724603244087,9.960977854816692e-08,-0.8375323318737046
664.062499999981,0.37476486992785574,1.3746833845617158e-07,0.05144025886521649
683.5937499999804,0.596741939680511,4.4306507608157625e-08,0.5195097350129789
703.1249999999799,0.09615443410087533,7.131389897469528e-08,1.282520862081344
722.6562499999793,0.33419574238614347,7.362471801793466e-07,1.675181760385438
742.1874999999789,0.1955516290890437,5.64980306471991e-07,1.3865774238490487
761.7187499999783,0.3043866719542223,1.7701165081672934e-07,-2.313998914751271
781.2499999999777,0.45641119945615277,4.4245127098370743e-07,-1.6782930163328713
800.7812499999771,0.837007284313112,4.083820444937974e-07,-0.3026223868838005
820.3124999999766,0.8231316922595543,1.853239846908012e-07,-1.5712285782638753
839.843749999976,0.355930753963739,2.5809014919864025e-07,-1.7413250513819227
859.3749999999754,0.17136589406418049,1.7312504567184085e-07,-2.981175489573991
878.9062499999749,0.4348055976351884,8.512408458446601e-07,-2.731170514127769
898.4374999999743,0.9420539074596365,1.1580568058430264e-06,1.1177710030680714
917.9687499999737,0.8217845291498646,8.460880933616548e-07,1.6809113716753883
937.4999999999732,0.7941916639915124,1.3620182272041288e-06,-1.5885119673618964
957.0312499999727,0.44880409858737896,7.304814075991323e-06,1.2141476312500423
976.5624999999721,0.2048799019476026,0.00012552598768998639,-2.0459037156462845
996.0937499999716,0.004880376065763463,5.996106940908695e-05,-0.907732460484857
1015.624999999971,0.15210711806146818,0.00022345098255870368,-0.31312285101122583
1035.1562499999704,0.34506441847779423,1.8004493594800923e-05,-0.5557587386873754
1054.68749999997,0.19880402935695823,1.2365506958183265e-06,2.5157199060893523
1074.2187499999693,0.7602512919018051,5.015715710006865e-07,-2.343279704277756
1093.7499999999688,0.7175090454300427,9.57922782082872e-07,-0.16253457625859727
1113.2812499999682,0.08168810527388261,9.820836502660402e-08,2.1036339918265647
1132.8124999999677,0.3524208640008526,5.002237827846717e-07,-0.4723002037329051
1152.343749999967,0.8397933860802551,2.673087041232835e-07,0.44205725292475967
1171.8749999999666,0.5423230077522018,1.0488355873411431e-07,-2.065802408076708
1191.406249999966,0.9758506056479596,5.073164322457696e-07,-2.819774139710511
1210.9374999999654,0.9297288026898803,4.91407252481511e-07,-2.8963082530222657
1230.4687499999648,0.20905198678097875,1.336265855039713e-07,-2.260672718211821
1249.9999999999643,0.17025872646335174,4.488560227350653e-07,2.021186429711521
1269.5312499999638,0.11645449048140011,7.332640331771337e-07,-2.472916535800436
1289.0624999999632,0.10554652313437017,2.8457571939644287e-07,-2.7032552484085453
1308.5937499999627,0.05005931702927823,7.292641940592831e-08,2.927478593057523
1328.124999999962,0.6732585443365305,3.482720289095113e-07,1.5324880452244098
1347.6562499999616,0.7542321247277662,4.17789787862183e-07,1.508014287996976
1367.187499999961,0.6047898004696249,5.028901254016542e-07,-2.9726739706995433
1386.7187499999604,0.8422646945753365,4.099977413552667e-07,-2.5891539451791434
1406.2499999999598,0.052249579470034314,6.71979660709025e-08,1.6536261475467533
1425.7812499999593,0.5994666852646058,1.8596901974136284e-07,-0.37604625854217066
1445.3124999999586,0.9508646423838379,2.678930759316205e-08,2.4498207981479103
1464.8437499999582,0.6626411222377726,7.221384998712904e-07,-0.8340996158703154
1484.3749999999577,0.6060147596830127,1.4774081373623502e-05,-0.49804604658077395
1503.906249999957,0.9120449339235039,1.9353319401276104e-05,-0.36036620151336657
1523.4374999999566,0.06515814945930393,1.510198123684419e-06,-0.8700215548641088
1542.968749999956,0.020003301959204085,6.906732427525055e-08,0.6813955282624985
